TIME,B32Irms,I_pu39,I_pu31,I_pu38,I_pu37,I_pu36,I_pu35,I_pu30,I_pu34,I_pu33,I_pu
2.9456,1.73466,0.620333,0.646613,0.622823,0.630392,0.626307,0.651141,0.669687,0.663522,0.654445,0.684068
2.9458,1.73434,0.621567,0.645244,0.622044,0.629336,0.627007,0.64953,0.669792,0.663364,0.653738,0.683224
2.946,1.73612,0.622254,0.646132,0.621681,0.627597,0.627809,0.648108,0.669413,0.664112,0.652834,0.684332
2.9462,1.73803,0.622506,0.648488,0.62151,0.626486,0.627829,0.647521,0.668636,0.6654,0.652416,0.685931
2.9464,1.73779,0.622249,0.650002,0.621847,0.626999,0.6272,0.647762,0.667466,0.666304,0.652889,0.686248
2.9466,1.73538,0.622111,0.649288,0.622212,0.628613,0.626232,0.647978,0.668392,0.666331,0.654026,0.684609
2.9468,1.73227,0.622798,0.646395,0.621739,0.629933,0.625425,0.647664,0.669932,0.665799,0.6552,0.682214
2.947,1.72967,0.624021,0.643218,0.620736,0.630231,0.62533,0.646833,0.669562,0.665365,0.655849,0.679971
2.9472,1.72864,0.624952,0.641419,0.619642,0.629665,0.62612,0.645509,0.667939,0.665647,0.655775,0.678852
2.9474,1.72902,0.625262,0.641946,0.618602,0.628621,0.627182,0.643871,0.665865,0.666287,0.655246,0.678966
2.9476,1.72941,0.624995,0.64382,0.617824,0.627557,0.628,0.64277,0.664882,0.666907,0.654767,0.679427
2.9478,1.72875,0.624309,0.645365,0.617488,0.627334,0.627991,0.642679,0.664419,0.667405,0.655005,0.679162
2.948,1.72684,0.624146,0.645348,0.617412,0.627947,0.627239,0.643519,0.664265,0.667713,0.655922,0.677927
2.9482,1.72422,0.6252,0.64363,0.617647,0.628749,0.62632,0.644161,0.663991,0.667667,0.656569,0.67599
2.9484,1.72181,0.627073,0.641428,0.618316,0.628849,0.62615,0.643783,0.663133,0.667596,0.656681,0.674046
2.9486,1.72045,0.62816,0.640039,0.618859,0.627742,0.626595,0.64266,0.661509,0.668866,0.657059,0.672817
2.9488,1.72026,0.627888,0.640198,0.619106,0.625684,0.627365,0.641583,0.660133,0.670893,0.65705,0.67255
2.949,1.72071,0.626767,0.641606,0.618998,0.623971,0.628013,0.641032,0.660254,0.672357,0.656452,0.672921
2.9492,1.72104,0.625271,0.64327,0.618983,0.622923,0.627907,0.641165,0.66137,0.672506,0.655551,0.67334
2.9494,1.72088,0.62471,0.64433,0.619368,0.622878,0.627232,0.641869,0.662344,0.671691,0.654347,0.673393
2.9496,1.72028,0.625255,0.644526,0.619882,0.623169,0.626122,0.642737,0.662574,0.670935,0.654252,0.673075
2.9498,1.71943,0.62629,0.644093,0.620585,0.623096,0.625155,0.643442,0.662313,0.671015,0.654884,0.67252
2.95,1.71885,0.626796,0.643639,0.621327,0.622382,0.624768,0.64376,0.662431,0.671839,0.654843,0.672055
2.9502,1.71859,0.626326,0.643768,0.621558,0.621041,0.624687,0.643622,0.663566,0.672802,0.654113,0.671898
2.9504,1.71873,0.625206,0.644327,0.621096,0.619154,0.624649,0.643591,0.665455,0.673881,0.652891,0.672004
2.9506,1.7194,0.623499,0.645041,0.620003,0.617305,0.624642,0.644115,0.667518,0.674348,0.652197,0.672505
2.9508,1.72035,0.621975,0.646023,0.618939,0.616062,0.62433,0.645102,0.668587,0.674132,0.652319,0.673339
2.951,1.72093,0.621723,0.64716,0.61845,0.615451,0.623553,0.645872,0.669282,0.673503,0.652508,0.673977
2.9512,1.7208,0.622521,0.647903,0.618395,0.615192,0.622432,0.646039,0.670531,0.673455,0.652416,0.674071
2.9514,1.72013,0.623419,0.648136,0.61878,0.615256,0.621929,0.646354,0.671944,0.674298,0.651717,0.673698
2.9516,1.71924,0.623366,0.648383,0.619296,0.615212,0.621969,0.646674,0.672342,0.675335,0.650757,0.673083
2.9518,1.71875,0.622234,0.648909,0.619517,0.614952,0.622679,0.647337,0.672057,0.676119,0.650219,0.672642
2.952,1.71929,0.620788,0.649599,0.619236,0.614481,0.62382,0.648572,0.672358,0.676194,0.650283,0.672918
2.9522,1.72077,0.619974,0.650659,0.61832,0.614014,0.624256,0.649769,0.673622,0.676392,0.650746,0.674017
2.9524,1.72222,0.620234,0.65213,0.617249,0.613796,0.623616,0.650284,0.674915,0.676634,0.651243,0.675302
2.9526,1.72265,0.621298,0.653225,0.616578,0.613896,0.62273,0.650239,0.675603,0.67632,0.651427,0.675929
2.9528,1.72181,0.622387,0.653185,0.616695,0.614151,0.62205,0.649694,0.675864,0.675469,0.651237,0.675563
2.953,1.72002,0.622761,0.652141,0.617472,0.614176,0.621594,0.64943,0.676444,0.674866,0.65092,0.674329
2.9532,1.71833,0.622348,0.650648,0.61794,0.613818,0.621504,0.649649,0.677903,0.674934,0.650875,0.672951
2.9534,1.71792,0.621528,0.649756,0.617637,0.613687,0.621811,0.650129,0.679778,0.67538,0.65133,0.672406
2.9536,1.71866,0.621095,0.649972,0.616755,0.614144,0.622326,0.65089,0.680872,0.67552,0.651937,0.672906
2.9538,1.7197,0.621628,0.650911,0.615821,0.614851,0.622449,0.651556,0.680593,0.675313,0.652201,0.673772
2.954,1.72021,0.622962,0.651526,0.615324,0.615347,0.622303,0.651937,0.679582,0.67505,0.651943,0.67443
2.9542,1.71893,0.624082,0.650816,0.615462,0.61544,0.621894,0.651835,0.678868,0.674712,0.651299,0.673874
2.9544,1.71653,0.624212,0.64928,0.616078,0.615187,0.621789,0.651518,0.678777,0.675184,0.650693,0.672125
2.9546,1.71472,0.623466,0.647637,0.616914,0.614959,0.622486,0.651574,0.679033,0.676541,0.650656,0.670563
2.9548,1.71464,0.622741,0.646622,0.617653,0.615192,0.623389,0.652779,0.679027,0.678207,0.651363,0.670235
2.955,1.71581,0.622894,0.646592,0.61804,0.61626,0.624213,0.654583,0.678891,0.679489,0.652495,0.67106
2.9552,1.71725,0.624021,0.647669,0.618062,0.618212,0.624701,0.655349,0.677858,0.679908,0.653867,0.672333
2.9554,1.71705,0.625498,0.649159,0.617858,0.619979,0.624764,0.655006,0.676626,0.679681,0.654662,0.67268
2.9556,1.71506,0.626452,0.649364,0.617677,0.620796,0.624626,0.654736,0.6757,0.679445,0.654389,0.671423
2.9558,1.71272,0.626486,0.647762,0.61787,0.620374,0.624129,0.655518,0.674517,0.679399,0.653432,0.669676
2.956,1.71076,0.625809,0.645644,0.618553,0.619549,0.623213,0.656794,0.672357,0.67979,0.652251,0.668086
2.9562,1.71034,0.625151,0.645558,0.619413,0.619046,0.622111,0.658155,0.670157,0.680507,0.652133,0.667489
2.9564,1.71145,0.625302,0.648162,0.620133,0.619359,0.621263,0.6587,0.669236,0.681053,0.65296,0.668282
2.9566,1.71268,0.626191,0.651228,0.620787,0.620848,0.62154,0.65876,0.672083,0.681328,0.653738,0.669378
2.9568,1.71358,0.627303,0.652059,0.621682,0.622554,0.623526,0.658346,0.675476,0.681566,0.654112,0.670235
2.957,1.71403,0.628135,0.650023,0.6225,0.623771,0.625827,0.657947,0.675093,0.68236,0.655028,0.670815
2.9572,1.71374,0.628306,0.647425,0.623061,0.624625,0.627073,0.65756,0.672171,0.683029,0.655889,0.670738
2.9574,1.71351,0.627398,0.646099,0.623023,0.625156,0.627151,0.657904,0.670009,0.683074,0.655478,0.670632
2.9576,1.71338,0.626591,0.646489,0.622996,0.624929,0.626168,0.659298,0.671126,0.682911,0.654179,0.670531
2.9578,1.71415,0.62618,0.648436,0.623606,0.624248,0.624787,0.660806,0.676474,0.682279,0.65266,0.670985
2.958,1.71612,0.625738,0.651079,0.624748,0.6234,0.624637,0.660876,0.679958,0.68222,0.651697,0.672381
2.9582,1.71837,0.625066,0.652788,0.625679,0.623111,0.626069,0.65999,0.678719,0.683426,0.651414,0.674254
2.9584,1.7198,0.624093,0.652741,0.625489,0.623665,0.627745,0.659033,0.676678,0.684756,0.651143,0.675609
2.9586,1.72019,0.622696,0.652912,0.624245,0.624439,0.628451,0.658295,0.676836,0.685508,0.651433,0.676143
2.9588,1.71965,0.622132,0.653542,0.622662,0.625168,0.627764,0.658266,0.678532,0.685441,0.651788,0.675883
2.959,1.71862,0.622276,0.653922,0.621743,0.625061,0.626216,0.658957,0.679626,0.684179,0.651411,0.675141
2.9592,1.71834,0.622901,0.653534,0.622214,0.624192,0.625021,0.659468,0.679654,0.682879,0.650382,0.674713
2.9594,1.71903,0.623573,0.652873,0.623822,0.623591,0.624687,0.659599,0.680141,0.683531,0.649481,0.675128
2.9596,1.72053,0.623578,0.652152,0.6255,0.623747,0.625207,0.659442,0.681048,0.686012,0.650147,0.676203
2.9598,1.72197,0.623172,0.651826,0.625752,0.624453,0.626287,0.659078,0.682393,0.687675,0.652149,0.677436
2.96,1.72269,0.622652,0.652357,0.6249,0.625342,0.627123,0.65874,0.68304,0.687548,0.654003,0.678146
2.9602,1.72273,0.623562,0.65364,0.623664,0.626261,0.627288,0.658511,0.683387,0.685683,0.654426,0.678294
2.9604,1.72232,0.625284,0.654492,0.622881,0.626429,0.626668,0.658358,0.683338,0.68353,0.65375,0.678034
2.9606,1.72182,0.626353,0.654721,0.622452,0.625729,0.625792,0.658103,0.684143,0.682317,0.653313,0.677626
2.9608,1.72172,0.626204,0.654035,0.622163,0.624926,0.625046,0.65756,0.68539,0.682114,0.653407,0.677441
2.961,1.72217,0.625623,0.653238,0.622145,0.624443,0.624854,0.657366,0.6854,0.683105,0.653902,0.677712
2.9612,1.72263,0.625296,0.653138,0.622109,0.624034,0.625354,0.657529,0.683831,0.68452,0.654644,0.67812
2.9614,1.72272,0.625926,0.654225,0.622328,0.623426,0.625572,0.65777,0.683466,0.685155,0.654924,0.678245
2.9616,1.72266,0.62734,0.655667,0.622487,0.622456,0.624847,0.657531,0.685738,0.684329,0.654624,0.678209
2.9618,1.72239,0.628269,0.65596,0.622936,0.621421,0.623197,0.656779,0.688584,0.682515,0.654962,0.678047
2.962,1.72181,0.627895,0.654335,0.624302,0.620553,0.621927,0.656029,0.687253,0.680751,0.656389,0.677674
2.9622,1.72043,0.626898,0.651986,0.625365,0.620123,0.62172,0.655442,0.682082,0.679955,0.65812,0.676776
2.9624,1.71864,0.626372,0.649907,0.625071,0.620772,0.621828,0.654998,0.678833,0.680137,0.658752,0.675384
2.9626,1.71705,0.626576,0.649057,0.623307,0.622124,0.621101,0.6548,0.678316,0.680798,0.657859,0.6741
2.9628,1.71649,0.626786,0.649925,0.621533,0.622363,0.619399,0.655221,0.681021,0.681578,0.656102,0.673435
2.963,1.7168,0.627176,0.651339,0.620707,0.621262,0.617427,0.65601,0.68422,0.68188,0.654796,0.67361
2.9632,1.71792,0.627552,0.652051,0.621391,0.620354,0.616238,0.656783,0.685124,0.68153,0.655129,0.674335
2.9634,1.7193,0.627802,0.651001,0.622664,0.620396,0.61618,0.657495,0.68508,0.680505,0.657033,0.675539
2.9636,1.71889,0.628001,0.648522,0.623373,0.620892,0.616451,0.657803,0.684886,0.680032,0.659211,0.675708
2.9638,1.71626,0.628819,0.646093,0.623168,0.621543,0.616353,0.657787,0.685587,0.680211,0.660255,0.674023
2.964,1.71271,0.630185,0.645218,0.622136,0.622021,0.615463,0.658207,0.687238,0.681177,0.659573,0.671339
2.9642,1.70998,0.631514,0.646025,0.621251,0.621563,0.614034,0.659515,0.688858,0.681923,0.657593,0.668983
2.9644,1.7092,0.631677,0.647742,0.620907,0.621043,0.612458,0.66078,0.689271,0.681559,0.655752,0.668048
2.9646,1.71005,0.630497,0.648757,0.620975,0.621666,0.611595,0.660696,0.689649,0.680957,0.655465,0.668587
2.9648,1.71086,0.629731,0.647919,0.621351,0.623091,0.611484,0.65946,0.689881,0.680738,0.656922,0.669445
2.965,1.71036,0.630734,0.645565,0.621882,0.624101,0.611968,0.658324,0.690315,0.681337,0.658169,0.669429
2.9652,1.70831,0.632614,0.642964,0.622533,0.624164,0.612497,0.658092,0.6912,0.682635,0.657901,0.668176
2.9654,1.70553,0.634607,0.641519,0.623525,0.623213,0.612415,0.658578,0.691581,0.683378,0.656381,0.666136
2.9656,1.70339,0.635438,0.641871,0.624168,0.621714,0.611622,0.65914,0.691714,0.683287,0.65415,0.664353
2.9658,1.70276,0.634463,0.643427,0.624312,0.621029,0.610586,0.659392,0.691168,0.682357,0.652276,0.663668
2.966,1.70348,0.632589,0.644924,0.623766,0.621721,0.609925,0.659311,0.691695,0.681576,0.651664,0.664151
2.9662,1.70466,0.631521,0.645415,0.622911,0.622927,0.609956,0.658998,0.694762,0.680765,0.652038,0.665185
2.9664,1.70531,0.631935,0.644796,0.622146,0.62341,0.610512,0.65856,0.697458,0.67999,0.653725,0.665968
2.9666,1.70492,0.633314,0.643639,0.622234,0.622862,0.611147,0.658069,0.698194,0.680216,0.655498,0.665975
2.9668,1.70367,0.63469,0.642817,0.622817,0.621548,0.611499,0.657914,0.696653,0.682049,0.655945,0.665221
2.967,1.7023,0.634616,0.642813,0.623129,0.619993,0.611286,0.658202,0.693753,0.683821,0.654703,0.664212
2.9672,1.70183,0.633608,0.643394,0.622935,0.61904,0.61052,0.65839,0.692392,0.684008,0.653254,0.663749
2.9674,1.70246,0.633104,0.644416,0.622328,0.619096,0.609622,0.658594,0.694839,0.682912,0.652941,0.664154
2.9676,1.70369,0.633574,0.645698,0.622052,0.619364,0.60908,0.658876,0.698374,0.681381,0.653749,0.665195
2.9678,1.70455,0.634599,0.647043,0.622326,0.618916,0.609124,0.658634,0.698947,0.680251,0.655209,0.666098
2.968,1.70448,0.635315,0.647859,0.623218,0.617832,0.609694,0.657748,0.696287,0.680129,0.655979,0.666317
2.9682,1.70383,0.634776,0.647772,0.623689,0.616129,0.610456,0.657412,0.693619,0.681348,0.655909,0.665985
2.9684,1.703,0.633325,0.647353,0.623481,0.614666,0.610971,0.657596,0.694563,0.682602,0.655306,0.665401
2.9686,1.703,0.632274,0.647396,0.622856,0.613999,0.611045,0.658025,0.698311,0.683294,0.654506,0.665308
2.9688,1.70366,0.632439,0.648044,0.622543,0.613804,0.610735,0.65867,0.701594,0.682826,0.654767,0.665822
2.969,1.7046,0.633747,0.649266,0.622674,0.613433,0.610454,0.659347,0.701139,0.682136,0.655723,0.666647
2.9692,1.70516,0.634899,0.650857,0.623161,0.612876,0.610586,0.659512,0.698682,0.681735,0.656642,0.667272
2.9694,1.70515,0.634957,0.652021,0.623914,0.611724,0.610965,0.6589,0.698019,0.682115,0.657471,0.667457
2.9696,1.70473,0.634412,0.652024,0.624688,0.610505,0.611268,0.657902,0.698802,0.683311,0.657791,0.667217
2.9698,1.70491,0.633591,0.650804,0.625005,0.60971,0.611443,0.65701,0.700045,0.684068,0.657968,0.667294
2.97,1.70561,0.633121,0.64915,0.624771,0.609618,0.611481,0.657078,0.700711,0.683473,0.658766,0.66782
2.9702,1.70679,0.633152,0.648077,0.624138,0.610056,0.611453,0.658417,0.701498,0.681741,0.659759,0.668716
2.9704,1.70818,0.633458,0.648036,0.623603,0.610544,0.611054,0.660195,0.703295,0.680372,0.660693,0.669897
2.9706,1.70915,0.633283,0.648812,0.623802,0.610496,0.610704,0.661243,0.70391,0.679886,0.661022,0.670761
2.9708,1.70968,0.632397,0.649628,0.624416,0.609707,0.610272,0.661235,0.70278,0.679622,0.661157,0.671344
2.971,1.70949,0.631541,0.649552,0.625213,0.609031,0.609623,0.660074,0.700922,0.680061,0.661054,0.67137
2.9712,1.70878,0.631452,0.648317,0.625786,0.608879,0.609038,0.65869,0.699701,0.681192,0.661291,0.670902
2.9714,1.70831,0.632758,0.647014,0.626005,0.609394,0.608496,0.658096,0.700542,0.682141,0.662054,0.67044
2.9716,1.70873,0.634831,0.646089,0.62601,0.610338,0.608445,0.659395,0.702635,0.682958,0.662631,0.670669
2.9718,1.70985,0.63601,0.645917,0.625845,0.61126,0.609377,0.661653,0.704369,0.683899,0.662466,0.671426
2.972,1.71178,0.63524,0.646199,0.625859,0.612137,0.610106,0.662719,0.705879,0.683935,0.661817,0.672829
2.9722,1.71363,0.633921,0.646368,0.626113,0.612467,0.609492,0.662095,0.706528,0.681981,0.661033,0.674405
2.9724,1.71448,0.633203,0.645545,0.626399,0.612268,0.608156,0.660981,0.704947,0.678918,0.660662,0.675276
2.9726,1.71447,0.633382,0.64371,0.626576,0.61176,0.606713,0.660136,0.702746,0.676403,0.661362,0.675398
2.9728,1.71397,0.634065,0.641654,0.626678,0.611766,0.606393,0.659871,0.70187,0.675463,0.663006,0.675057
2.973,1.71348,0.634782,0.640132,0.627033,0.612365,0.60728,0.659944,0.703082,0.675604,0.664642,0.674635
2.9732,1.71329,0.635202,0.639437,0.627232,0.612778,0.608454,0.659885,0.704049,0.675693,0.665404,0.674408
2.9734,1.71346,0.634924,0.639521,0.627067,0.612775,0.609144,0.659882,0.703729,0.675194,0.664761,0.674472
2.9736,1.71408,0.634356,0.639911,0.627125,0.612201,0.60985,0.659989,0.703163,0.674377,0.663213,0.674828
2.9738,1.71514,0.634034,0.639972,0.627416,0.610964,0.610381,0.659675,0.703102,0.673398,0.661892,0.675608
2.974,1.71669,0.634086,0.639623,0.627617,0.610471,0.610805,0.658658,0.703369,0.672415,0.661801,0.676665
2.9742,1.71839,0.63448,0.639164,0.627428,0.611409,0.611142,0.657402,0.703824,0.671664,0.663059,0.678048
2.9744,1.71963,0.634666,0.63882,0.627422,0.613171,0.611333,0.656598,0.703571,0.671278,0.664731,0.679061
2.9746,1.72034,0.634377,0.639075,0.627476,0.61438,0.611746,0.656607,0.702552,0.671288,0.665782,0.679753
2.9748,1.72003,0.634639,0.639981,0.627374,0.61491,0.612618,0.657207,0.701896,0.67212,0.665877,0.679548
2.975,1.72022,0.635699,0.640794,0.627065,0.614832,0.613245,0.657738,0.70223,0.672967,0.665132,0.679503
2.9752,1.72119,0.637083,0.640921,0.626497,0.614502,0.613366,0.657672,0.70335,0.672983,0.664624,0.680054
2.9754,1.7225,0.638054,0.640452,0.625791,0.614628,0.613145,0.65743,0.704177,0.672148,0.6643,0.681035
2.9756,1.7231,0.637707,0.640255,0.625338,0.615334,0.61262,0.657379,0.703217,0.670951,0.664363,0.68165
2.9758,1.72245,0.6364,0.640833,0.625447,0.616156,0.612089,0.657409,0.702506,0.670231,0.664227,0.681317
2.976,1.72079,0.634982,0.642017,0.62577,0.616548,0.612361,0.657108,0.702489,0.670732,0.663455,0.680089
2.9762,1.71936,0.634215,0.642713,0.626269,0.616247,0.613628,0.656346,0.702381,0.671876,0.662381,0.678747
2.9764,1.71968,0.634553,0.642271,0.626626,0.615923,0.614921,0.655472,0.70217,0.672936,0.661494,0.678561
2.9766,1.72171,0.635592,0.640954,0.626568,0.616757,0.615865,0.654868,0.701464,0.673587,0.662205,0.679884
2.9768,1.72411,0.636321,0.639815,0.626219,0.618362,0.615775,0.654744,0.699663,0.673128,0.663737,0.681693
2.977,1.72585,0.636175,0.639731,0.625723,0.619751,0.615078,0.655094,0.699116,0.672191,0.665009,0.683286
2.9772,1.7255,0.635323,0.6407,0.625261,0.619951,0.614147,0.655491,0.699948,0.671438,0.665096,0.683335
2.9774,1.72342,0.634451,0.642051,0.624974,0.618989,0.613614,0.655614,0.701697,0.671711,0.664015,0.681886
2.9776,1.7211,0.634163,0.643041,0.625045,0.61782,0.613597,0.655407,0.704187,0.672593,0.662601,0.679906
2.9778,1.72049,0.634564,0.643074,0.625408,0.617557,0.614265,0.654943,0.705932,0.672827,0.661993,0.678928
2.978,1.7225,0.63511,0.642096,0.625725,0.618727,0.615259,0.654346,0.704547,0.672253,0.662978,0.679965
2.9782,1.72614,0.635241,0.640743,0.625462,0.620748,0.616336,0.653879,0.702367,0.670755,0.664831,0.682583
2.9784,1.72951,0.634699,0.639889,0.624429,0.622044,0.616848,0.653633,0.700919,0.669026,0.666279,0.685396
2.9786,1.73042,0.633909,0.639778,0.623056,0.621859,0.617258,0.65343,0.700116,0.667616,0.66654,0.686524
2.9788,1.72937,0.633576,0.639839,0.621921,0.620577,0.61827,0.652761,0.699989,0.666559,0.665555,0.685908
2.979,1.72732,0.633722,0.639809,0.621923,0.619389,0.619314,0.651547,0.700211,0.665698,0.664279,0.684276
2.9792,1.72618,0.633851,0.639797,0.623388,0.619827,0.620306,0.649913,0.700998,0.664932,0.663675,0.683014
2.9794,1.72684,0.634159,0.639844,0.624701,0.621329,0.621155,0.648361,0.701411,0.664471,0.664427,0.683098
2.9796,1.72891,0.634,0.640137,0.624494,0.623009,0.621203,0.647066,0.701531,0.664475,0.665827,0.684449
2.9798,1.73107,0.632934,0.640664,0.622347,0.624071,0.620785,0.646512,0.701728,0.664836,0.667331,0.686151
2.98,1.73204,0.631527,0.641193,0.61931,0.623967,0.620285,0.646523,0.702184,0.665136,0.668584,0.687103
2.9802,1.73153,0.630719,0.641581,0.617204,0.623086,0.620599,0.646851,0.702865,0.66505,0.669429,0.686867
2.9804,1.73007,0.630826,0.642153,0.616961,0.622195,0.621664,0.646512,0.702587,0.664729,0.669672,0.685738
2.9806,1.7287,0.630897,0.642636,0.618054,0.621655,0.622381,0.644876,0.702663,0.664587,0.669866,0.684461
2.9808,1.72855,0.630439,0.643182,0.619041,0.621755,0.622186,0.642567,0.704519,0.664663,0.670076,0.683986
2.981,1.72941,0.629349,0.643669,0.619016,0.622521,0.621473,0.640814,0.706494,0.665006,0.670181,0.684453
2.9812,1.7303,0.627892,0.644143,0.618037,0.623863,0.620981,0.639914,0.708818,0.666038,0.670196,0.685142
2.9814,1.73085,0.626638,0.645023,0.616725,0.625087,0.620917,0.639628,0.709994,0.66755,0.66977,0.685536
2.9816,1.73075,0.625895,0.645798,0.615757,0.625702,0.620888,0.639431,0.710984,0.668558,0.669285,0.685548
2.9818,1.7303,0.625581,0.646245,0.615419,0.625416,0.62051,0.639107,0.712293,0.668412,0.669081,0.685089
2.982,1.72976,0.62543,0.645954,0.615586,0.624109,0.619685,0.638682,0.714127,0.667342,0.669429,0.684654
2.9822,1.72919,0.62494,0.64544,0.615902,0.62288,0.618682,0.638214,0.71555,0.666393,0.670011,0.684075
2.9824,1.72931,0.624042,0.645594,0.616085,0.622828,0.617881,0.637751,0.714812,0.666577,0.670641,0.683967
2.9826,1.7297,0.623129,0.646822,0.616086,0.624221,0.617576,0.637395,0.712928,0.668338,0.671039,0.684206
2.9828,1.72978,0.622678,0.648072,0.6159,0.625721,0.617732,0.637272,0.711703,0.670511,0.670655,0.684271
2.983,1.72951,0.622825,0.64882,0.615557,0.625989,0.618007,0.637425,0.712892,0.671837,0.669451,0.684088
2.9832,1.72853,0.62327,0.648745,0.615112,0.624489,0.617963,0.637712,0.716152,0.671866,0.668205,0.683355
2.9834,1.72778,0.623526,0.647764,0.614598,0.622201,0.61732,0.637855,0.71742,0.670902,0.667503,0.682611
2.9836,1.72745,0.623267,0.646912,0.614238,0.620792,0.616396,0.637885,0.716293,0.669753,0.667501,0.682252
2.9838,1.72708,0.622482,0.647126,0.61424,0.620729,0.615937,0.638101,0.715294,0.669165,0.668269,0.681928
2.984,1.72687,0.621554,0.648461,0.614626,0.621518,0.616164,0.638427,0.715024,0.669579,0.668783,0.681683
2.9842,1.72649,0.62127,0.649931,0.61521,0.622172,0.616729,0.638747,0.714689,0.670948,0.668425,0.681428
2.9844,1.72547,0.621812,0.650521,0.615837,0.62216,0.617398,0.639016,0.715523,0.672052,0.66731,0.68072
2.9846,1.72406,0.622476,0.649539,0.616052,0.621099,0.61785,0.639399,0.716673,0.672122,0.666368,0.679604
2.9848,1.72345,0.6225,0.647726,0.615999,0.619866,0.617558,0.639636,0.716074,0.670621,0.666116,0.678878
2.985,1.72365,0.621823,0.647174,0.61584,0.619206,0.61663,0.639709,0.713698,0.668096,0.666561,0.6789
2.9852,1.72459,0.62098,0.648468,0.615931,0.619603,0.615741,0.640093,0.712466,0.666846,0.667267,0.679479
2.9854,1.726,0.620763,0.6507,0.616437,0.620137,0.615496,0.640599,0.713539,0.66716,0.667555,0.680538
2.9856,1.72689,0.621503,0.65232,0.61716,0.620195,0.615975,0.640977,0.71554,0.667851,0.667891,0.681381
2.9858,1.7264,0.622792,0.6523,0.617666,0.61957,0.616637,0.641646,0.717498,0.667223,0.668331,0.681229
2.986,1.72547,0.623885,0.650838,0.617641,0.618571,0.617115,0.642384,0.717997,0.66509,0.668436,0.680432
2.9862,1.72515,0.624205,0.649596,0.617143,0.617503,0.617221,0.643004,0.716681,0.662313,0.667944,0.680019
2.9864,1.72513,0.623715,0.650252,0.616684,0.616993,0.616852,0.643329,0.715426,0.66039,0.666718,0.679992
2.9866,1.72503,0.622855,0.652156,0.616706,0.617652,0.616956,0.643761,0.715559,0.659702,0.665795,0.679903
