TIME,I_pu39,I_pu31,I_pu38,I_pu37,I_pu36,I_pu35,I_pu30,I_pu34,I_pu33,I_pu
3.74,0.629251,0.68738,0.606156,0.614388,0.628926,0.653308,0.691956,0.669976,0.676073,0.734189
3.7402,0.629646,0.687164,0.606059,0.614552,0.627428,0.652541,0.690659,0.670622,0.676476,0.733293
3.7404,0.62897,0.686469,0.606264,0.614183,0.625915,0.651328,0.689223,0.670968,0.675894,0.73334
3.7406,0.628368,0.686113,0.606807,0.61369,0.624844,0.650037,0.688217,0.672256,0.674535,0.733987
3.7408,0.628068,0.686298,0.607472,0.613541,0.624333,0.649179,0.687435,0.674495,0.673228,0.734944
3.741,0.628782,0.687572,0.607893,0.613982,0.624553,0.648762,0.687572,0.676112,0.672886,0.735808
3.7412,0.630542,0.689696,0.607965,0.614814,0.624828,0.648595,0.686747,0.676169,0.673715,0.736086
3.7414,0.631965,0.691361,0.607811,0.61613,0.624715,0.648335,0.683918,0.675585,0.675715,0.736144
3.7416,0.632346,0.691688,0.607736,0.617283,0.624369,0.648239,0.67984,0.674836,0.677755,0.736204
3.7418,0.631868,0.691493,0.608002,0.617417,0.624323,0.647899,0.677561,0.674686,0.678302,0.736357
3.742,0.631146,0.691358,0.608469,0.616512,0.625008,0.646916,0.677302,0.67615,0.676876,0.736659
3.7422,0.630333,0.691457,0.608726,0.615202,0.625967,0.645513,0.676964,0.678798,0.674291,0.737139
3.7424,0.629731,0.691628,0.608627,0.614327,0.626758,0.644415,0.675104,0.680605,0.671785,0.737501
3.7426,0.629134,0.691409,0.608102,0.614099,0.627905,0.643789,0.672302,0.680449,0.671591,0.737699
3.7428,0.62881,0.690654,0.608205,0.614252,0.629002,0.643854,0.669296,0.678863,0.673045,0.737706
3.743,0.629376,0.689769,0.609196,0.614914,0.629275,0.644406,0.668228,0.677467,0.674082,0.737849
3.7432,0.63075,0.68962,0.610369,0.615405,0.628317,0.644895,0.669347,0.678087,0.673156,0.738414
3.7434,0.632512,0.690189,0.610876,0.615444,0.627438,0.645195,0.670364,0.681052,0.670086,0.739398
3.7436,0.633138,0.690894,0.610228,0.61476,0.627522,0.645378,0.669732,0.684063,0.666308,0.740523
3.7438,0.632171,0.691919,0.608979,0.613519,0.628642,0.645567,0.667836,0.685364,0.664312,0.741445
3.744,0.630343,0.692518,0.608094,0.612333,0.630215,0.64592,0.666554,0.684842,0.66459,0.741959
3.7442,0.629042,0.692604,0.608115,0.611325,0.631623,0.64657,0.667163,0.683425,0.666079,0.742148
3.7444,0.628717,0.692405,0.608936,0.611433,0.632282,0.647329,0.669369,0.68257,0.668429,0.742609
3.7446,0.630637,0.691969,0.609861,0.612413,0.632231,0.647859,0.671784,0.683634,0.670658,0.743582
3.7448,0.634059,0.691447,0.609971,0.613424,0.632329,0.648294,0.673537,0.685428,0.670946,0.744616
3.745,0.635725,0.692451,0.609096,0.61394,0.632987,0.648719,0.674452,0.687004,0.669304,0.745181
3.7452,0.633807,0.694935,0.607872,0.613349,0.634202,0.649076,0.674502,0.687593,0.667143,0.744656
3.7454,0.629973,0.697454,0.607765,0.612158,0.635181,0.649234,0.675154,0.686894,0.666026,0.743774
3.7456,0.627002,0.698134,0.609091,0.61059,0.63542,0.64909,0.677094,0.685327,0.666627,0.743997
3.7458,0.625946,0.697114,0.610722,0.609247,0.635118,0.648788,0.67966,0.683304,0.668259,0.745539
3.746,0.626989,0.695768,0.611597,0.609487,0.634796,0.648568,0.681675,0.681317,0.669687,0.746991
3.7462,0.628864,0.694975,0.611718,0.611069,0.634774,0.648625,0.68225,0.680036,0.670007,0.746959
3.7464,0.629742,0.694908,0.611622,0.612655,0.63509,0.649128,0.681586,0.679679,0.669339,0.74463
3.7466,0.629097,0.696062,0.611432,0.613017,0.635618,0.650004,0.680499,0.680047,0.668406,0.741053
3.7468,0.628023,0.698458,0.611337,0.612283,0.636143,0.650904,0.680198,0.680198,0.667888,0.73826
3.747,0.627337,0.700426,0.611446,0.611195,0.63638,0.651507,0.681419,0.67909,0.668131,0.736925
3.7472,0.627223,0.701468,0.611436,0.610524,0.636349,0.651636,0.683713,0.677953,0.668997,0.737568
3.7474,0.628045,0.701873,0.611628,0.610616,0.63624,0.651215,0.68566,0.679352,0.670647,0.738851
3.7476,0.629086,0.701928,0.612121,0.611349,0.63596,0.650653,0.685426,0.682332,0.671983,0.738961
3.7478,0.629004,0.701771,0.612743,0.61225,0.635439,0.650645,0.684576,0.683838,0.672137,0.737758
3.748,0.628495,0.701248,0.613151,0.613014,0.634541,0.65117,0.68533,0.682823,0.671159,0.735626
3.7482,0.628986,0.700674,0.613126,0.613604,0.633338,0.651507,0.687262,0.680799,0.668827,0.733635
3.7484,0.630099,0.700705,0.612747,0.61383,0.632567,0.650994,0.688565,0.679403,0.666186,0.732936
3.7486,0.630674,0.701378,0.61223,0.613655,0.632659,0.649777,0.687799,0.679537,0.664419,0.733274
3.7488,0.630372,0.703217,0.611925,0.613232,0.633224,0.648239,0.686276,0.680696,0.66388,0.734081
3.749,0.629363,0.705328,0.611989,0.612767,0.633494,0.647144,0.685996,0.681625,0.664393,0.734729
3.7492,0.628149,0.706195,0.612446,0.612658,0.633368,0.647246,0.688094,0.681746,0.665349,0.734598
3.7494,0.627837,0.705356,0.613095,0.613228,0.632166,0.648433,0.690561,0.681444,0.665392,0.734044
3.7496,0.629026,0.703541,0.613507,0.61426,0.629923,0.649724,0.691675,0.681202,0.663717,0.733714
3.7498,0.630726,0.701897,0.613334,0.615054,0.627729,0.64984,0.690901,0.681368,0.660968,0.733791
3.75,0.631546,0.702029,0.612583,0.615067,0.626534,0.648668,0.689385,0.681627,0.658153,0.734325
3.7502,0.631032,0.703733,0.611643,0.614172,0.626492,0.64663,0.689908,0.682041,0.656541,0.735121
3.7504,0.629429,0.705614,0.610926,0.612675,0.627426,0.644709,0.691708,0.68257,0.656387,0.735722
3.7506,0.627619,0.706215,0.610954,0.611787,0.628343,0.643893,0.69373,0.683032,0.657078,0.735746
3.7508,0.627272,0.705216,0.611583,0.612286,0.628306,0.6442,0.693653,0.683516,0.657529,0.735152
3.751,0.628784,0.703551,0.612013,0.613503,0.627134,0.644992,0.692114,0.68415,0.65722,0.734576
3.7512,0.630561,0.701897,0.611553,0.614119,0.625414,0.645516,0.692169,0.68436,0.656099,0.734234
3.7514,0.630916,0.701431,0.61034,0.613395,0.624184,0.64526,0.694045,0.683906,0.654667,0.734761
3.7516,0.62961,0.702557,0.608904,0.611649,0.623988,0.644268,0.695401,0.683206,0.653715,0.735754
3.7518,0.627101,0.704163,0.607784,0.609591,0.62461,0.643188,0.695182,0.683509,0.653667,0.73654
3.752,0.625141,0.705124,0.607582,0.608635,0.62533,0.642722,0.694254,0.684471,0.654331,0.737041
3.7522,0.625017,0.704355,0.608119,0.609317,0.625498,0.643196,0.694307,0.685255,0.655231,0.736916
3.7524,0.626652,0.702671,0.608612,0.611116,0.624939,0.644366,0.695785,0.685327,0.65588,0.736441
3.7526,0.628593,0.701249,0.608253,0.612785,0.623986,0.645579,0.697616,0.685274,0.655984,0.736218
3.7528,0.629289,0.701431,0.607046,0.613489,0.623188,0.646129,0.698736,0.685098,0.655553,0.736183
3.753,0.628136,0.703014,0.605502,0.612732,0.622988,0.645856,0.698624,0.685236,0.654929,0.736674
3.7532,0.625891,0.704446,0.604407,0.611375,0.623382,0.645537,0.697898,0.685163,0.654724,0.737287
3.7534,0.624237,0.70472,0.60402,0.610955,0.623882,0.645782,0.697909,0.684808,0.655481,0.737507
3.7536,0.624318,0.70393,0.60409,0.612221,0.623917,0.646735,0.698376,0.684355,0.65677,0.73705
3.7538,0.625608,0.702538,0.604208,0.614586,0.623342,0.647574,0.69922,0.683713,0.657836,0.735721
3.754,0.627168,0.701198,0.604078,0.616338,0.622437,0.647687,0.699349,0.683347,0.657977,0.733928
3.7542,0.627989,0.700545,0.603775,0.616893,0.62167,0.647116,0.698071,0.683443,0.657205,0.732378
3.7544,0.627473,0.70071,0.603505,0.616368,0.621458,0.646415,0.696565,0.683739,0.656212,0.731638
3.7546,0.62597,0.701262,0.603426,0.61556,0.62177,0.646161,0.696178,0.683542,0.655775,0.73184
3.7548,0.624443,0.701611,0.603565,0.614879,0.622238,0.646556,0.696642,0.683131,0.656238,0.732002
3.755,0.623886,0.701511,0.603834,0.614892,0.62249,0.647375,0.697194,0.682437,0.657347,0.731688
3.7552,0.624524,0.701121,0.604106,0.615672,0.622333,0.648229,0.697223,0.682032,0.658466,0.730522
3.7554,0.625772,0.700648,0.604189,0.616512,0.62172,0.648717,0.696367,0.681695,0.658953,0.729228
3.7556,0.626692,0.700577,0.604259,0.616897,0.620881,0.648577,0.694897,0.681597,0.658531,0.729211
3.7558,0.626771,0.700898,0.604754,0.617219,0.620467,0.648109,0.694284,0.68124,0.657557,0.729912
3.756,0.626177,0.701379,0.605766,0.617801,0.62057,0.647872,0.69507,0.680797,0.656757,0.730793
3.7562,0.625716,0.701727,0.606558,0.618493,0.620929,0.648017,0.694798,0.680329,0.656853,0.730952
3.7564,0.62598,0.701658,0.606687,0.618818,0.620965,0.648418,0.693565,0.679665,0.657478,0.729815
3.7566,0.626787,0.701303,0.606118,0.618327,0.62061,0.648612,0.693125,0.679511,0.658157,0.728933
3.7568,0.627505,0.700663,0.605831,0.617845,0.62124,0.648264,0.693854,0.6801,0.658071,0.729081
3.757,0.628268,0.699891,0.606474,0.617934,0.623464,0.647043,0.693794,0.680963,0.657406,0.729656
3.7572,0.628881,0.699698,0.607619,0.618754,0.625291,0.645585,0.69237,0.681448,0.656335,0.73075
3.7574,0.628574,0.700332,0.608866,0.620152,0.625184,0.644912,0.690647,0.681674,0.655603,0.731317
3.7576,0.627999,0.701749,0.609673,0.621534,0.622956,0.645583,0.690447,0.681809,0.655072,0.731484
3.7578,0.627364,0.703522,0.610011,0.621676,0.620516,0.647038,0.691276,0.682101,0.65482,0.731541
3.758,0.627243,0.705163,0.609998,0.621145,0.620775,0.647859,0.692466,0.682302,0.65455,0.731602
3.7582,0.627835,0.706008,0.609893,0.620833,0.623686,0.646686,0.692154,0.682597,0.653997,0.731786
3.7584,0.629033,0.705544,0.610344,0.620891,0.626358,0.643964,0.691695,0.682832,0.653495,0.731992
3.7586,0.630003,0.703736,0.611109,0.621027,0.626757,0.641443,0.691531,0.683228,0.653276,0.732409
3.7588,0.630156,0.701981,0.611615,0.621503,0.624877,0.64085,0.691376,0.683604,0.653805,0.733165
3.759,0.629261,0.702081,0.611881,0.622055,0.62203,0.641906,0.690663,0.683548,0.654916,0.734173
3.7592,0.628093,0.704054,0.611921,0.622425,0.619867,0.643294,0.690746,0.683186,0.655879,0.73503
3.7594,0.628134,0.706015,0.612048,0.622414,0.619394,0.643667,0.691842,0.682845,0.656378,0.735203
3.7596,0.630002,0.706765,0.612863,0.62221,0.62058,0.642617,0.69342,0.682834,0.656844,0.73497
3.7598,0.632748,0.706033,0.614212,0.621213,0.623466,0.640941,0.693759,0.68239,0.657815,0.734632
3.76,0.63472,0.704223,0.615097,0.619095,0.62622,0.639623,0.692422,0.681558,0.658967,0.734703
3.7602,0.634415,0.702988,0.615375,0.616423,0.62693,0.639324,0.690721,0.681002,0.659914,0.735125
3.7604,0.632075,0.702906,0.6154,0.614308,0.625829,0.640101,0.689468,0.680607,0.660114,0.736386
3.7606,0.629976,0.703706,0.615304,0.613438,0.624514,0.641443,0.69043,0.681155,0.659574,0.738001
3.7608,0.630569,0.704255,0.615152,0.61312,0.624036,0.642471,0.692722,0.68272,0.658911,0.739169
3.761,0.632661,0.703846,0.615553,0.612773,0.625006,0.642578,0.693984,0.683863,0.658815,0.739198
3.7612,0.634674,0.702636,0.616421,0.611743,0.626359,0.64185,0.694805,0.683374,0.659531,0.738347
3.7614,0.635317,0.701971,0.61703,0.610847,0.627193,0.641209,0.696063,0.681881,0.660466,0.738123
3.7616,0.634065,0.702626,0.617026,0.610168,0.627107,0.641533,0.696421,0.680671,0.660806,0.739035
3.7618,0.632211,0.703664,0.616444,0.609262,0.626414,0.64268,0.69492,0.680279,0.660215,0.740296
3.762,0.631,0.704454,0.615903,0.608166,0.62616,0.643962,0.69422,0.680595,0.659295,0.741246
3.7622,0.630998,0.704767,0.615726,0.607454,0.62711,0.644822,0.695638,0.681338,0.658763,0.741354
3.7624,0.632072,0.70439,0.615533,0.608314,0.628911,0.645093,0.697571,0.681628,0.658618,0.741008
3.7626,0.633115,0.703438,0.615099,0.610237,0.630173,0.645231,0.69775,0.681234,0.659424,0.740831
3.7628,0.633409,0.702388,0.614559,0.611569,0.629722,0.645349,0.696346,0.681066,0.660805,0.741302
3.763,0.633263,0.701586,0.614036,0.611252,0.628046,0.645779,0.695335,0.680933,0.661785,0.742494
3.7632,0.632686,0.701284,0.613572,0.610145,0.627114,0.646981,0.696038,0.681498,0.661649,0.74413
3.7634,0.631927,0.701534,0.613417,0.60972,0.628067,0.648491,0.698426,0.682879,0.660589,0.74461
3.7636,0.631331,0.701895,0.613113,0.610087,0.629961,0.649159,0.700185,0.683757,0.65947,0.743948
3.7638,0.631186,0.702563,0.612847,0.610835,0.631103,0.648984,0.700565,0.683373,0.658922,0.743149
3.764,0.631195,0.703102,0.612774,0.611445,0.630994,0.649163,0.698686,0.682691,0.659359,0.742738
3.7642,0.631594,0.702908,0.613028,0.612281,0.629859,0.650005,0.695448,0.68312,0.660514,0.743238
3.7644,0.632359,0.701641,0.613279,0.613106,0.628858,0.650708,0.693898,0.684057,0.661539,0.744266
3.7646,0.633146,0.699735,0.613066,0.613941,0.628973,0.650652,0.69592,0.684408,0.661767,0.744983
3.7648,0.633309,0.697852,0.612248,0.614424,0.630197,0.649548,0.699508,0.683724,0.661584,0.745201
3.765,0.632678,0.696711,0.611216,0.614639,0.631877,0.648278,0.70023,0.682491,0.660969,0.744807
3.7652,0.631575,0.696378,0.610384,0.614526,0.63272,0.647953,0.699412,0.681394,0.660416,0.744914
3.7654,0.630946,0.696403,0.609952,0.614314,0.632178,0.648284,0.698716,0.681652,0.660321,0.745438
3.7656,0.630642,0.695886,0.609918,0.614257,0.630545,0.648535,0.699172,0.682598,0.660367,0.746476
3.7658,0.630792,0.69445,0.610105,0.614865,0.62912,0.648433,0.699685,0.683496,0.66037,0.747073
3.766,0.631751,0.692591,0.610295,0.616145,0.629642,0.647731,0.699493,0.683391,0.660356,0.746963
3.7662,0.633098,0.690739,0.610297,0.617105,0.631641,0.645972,0.699514,0.682479,0.660393,0.746395
3.7664,0.633732,0.689728,0.61005,0.6176,0.633734,0.643692,0.700578,0.681713,0.660203,0.74586
3.7666,0.633171,0.689693,0.609599,0.61781,0.634403,0.641953,0.701585,0.68169,0.660286,0.745477
3.7668,0.631622,0.690118,0.609133,0.617558,0.633138,0.641593,0.701749,0.682378,0.660697,0.745553
3.767,0.630503,0.689891,0.608862,0.617093,0.631027,0.64238,0.70093,0.682598,0.661225,0.745788
3.7672,0.63063,0.688361,0.60885,0.617446,0.629883,0.642987,0.700968,0.681994,0.661392,0.745776
3.7674,0.631742,0.685903,0.608953,0.618984,0.630385,0.642203,0.701962,0.681095,0.66109,0.745736
3.7676,0.633435,0.683525,0.609035,0.620503,0.632225,0.640186,0.702739,0.680035,0.660377,0.745463
3.7678,0.634183,0.682121,0.609041,0.621111,0.634134,0.638432,0.702391,0.679394,0.660053,0.745094
3.768,0.63333,0.68184,0.608948,0.620577,0.634767,0.637857,0.701153,0.679353,0.660432,0.744497
3.7682,0.631508,0.682089,0.608803,0.619373,0.634024,0.63832,0.700462,0.679887,0.661618,0.743507
3.7684,0.630252,0.682209,0.608715,0.618363,0.632238,0.638993,0.700512,0.680272,0.662659,0.74213
3.7686,0.630048,0.681894,0.608724,0.618214,0.63059,0.639238,0.701098,0.679748,0.663408,0.740642
3.7688,0.631067,0.681255,0.608782,0.618926,0.630051,0.638869,0.702216,0.678383,0.663895,0.739122
3.769,0.632361,0.680701,0.60873,0.619944,0.631097,0.638252,0.702904,0.676906,0.663907,0.737795
3.7692,0.633284,0.680594,0.60832,0.620673,0.632644,0.637818,0.70299,0.676137,0.663342,0.736651
3.7694,0.632985,0.680908,0.607533,0.620751,0.63275,0.637947,0.702813,0.676212,0.662933,0.735788
3.7696,0.631951,0.681185,0.606826,0.620186,0.631659,0.638512,0.702966,0.676522,0.662782,0.735112
3.7698,0.630678,0.681399,0.606392,0.619414,0.630582,0.639369,0.704521,0.67661,0.663053,0.73506
3.77,0.629874,0.681741,0.606222,0.618853,0.629979,0.640228,0.704797,0.676307,0.663489,0.735218
3.7702,0.6295,0.682233,0.606145,0.619146,0.629881,0.640825,0.703216,0.675974,0.663628,0.734979
3.7704,0.629276,0.682637,0.605797,0.620125,0.629872,0.640926,0.70172,0.675811,0.663424,0.734207
3.7706,0.629444,0.682847,0.605345,0.620858,0.629684,0.640835,0.700843,0.675858,0.662915,0.732827
3.7708,0.629755,0.683486,0.604743,0.621252,0.629128,0.640789,0.699959,0.675428,0.662653,0.731851
3.771,0.62996,0.684606,0.604701,0.621395,0.62839,0.640919,0.699748,0.67433,0.6629,0.731429
3.7712,0.629716,0.685648,0.605204,0.621075,0.627569,0.641296,0.700519,0.672998,0.663632,0.731786
3.7714,0.629091,0.686399,0.605414,0.620907,0.627114,0.641965,0.701513,0.672228,0.664344,0.732468
3.7716,0.62882,0.686758,0.604844,0.62082,0.62732,0.642844,0.701024,0.67239,0.665153,0.732725
3.7718,0.628839,0.686588,0.603622,0.62091,0.627924,0.643666,0.698832,0.673041,0.665839,0.732226
3.772,0.629583,0.686082,0.602552,0.621469,0.628305,0.644171,0.696535,0.673515,0.665891,0.731141
3.7722,0.630854,0.685522,0.60195,0.621814,0.628174,0.644205,0.695857,0.673494,0.665738,0.730555
3.7724,0.631542,0.685076,0.601868,0.621543,0.627817,0.64384,0.697043,0.67285,0.665338,0.731413
3.7726,0.631522,0.685017,0.602057,0.621426,0.627523,0.643392,0.69807,0.671829,0.665263,0.732994
3.7728,0.630695,0.68529,0.602111,0.621902,0.627916,0.643507,0.698501,0.671115,0.666457,0.734083
3.773,0.62982,0.685585,0.601928,0.622521,0.628724,0.644365,0.69906,0.671142,0.668128,0.734392
3.7732,0.629131,0.685449,0.601739,0.622532,0.629812,0.644901,0.698733,0.67125,0.669926,0.733533
3.7734,0.628896,0.684518,0.601724,0.621947,0.630575,0.644242,0.697588,0.671247,0.671395,0.733077
3.7736,0.629419,0.683689,0.601884,0.620769,0.630506,0.642635,0.696994,0.670435,0.671664,0.733557
3.7738,0.630705,0.683212,0.602192,0.618983,0.629759,0.640978,0.697232,0.668931,0.671121,0.734549
3.774,0.631772,0.682861,0.602576,0.617137,0.629265,0.639984,0.698235,0.667037,0.670454,0.735809
3.7742,0.631984,0.682837,0.602918,0.61603,0.62917,0.64007,0.700435,0.665848,0.670767,0.73641
3.7744,0.6314,0.682511,0.603115,0.615986,0.629865,0.640813,0.701262,0.665366,0.671745,0.736123
3.7746,0.630847,0.681902,0.603324,0.616342,0.630717,0.64115,0.699906,0.665297,0.672969,0.73563
3.7748,0.630614,0.680931,0.603681,0.616718,0.631457,0.64037,0.697786,0.665508,0.673689,0.73558
3.775,0.630791,0.680282,0.604133,0.616439,0.631654,0.639108,0.697884,0.66694,0.673986,0.73623
3.7752,0.631256,0.680231,0.604723,0.615113,0.631207,0.638385,0.699983,0.668156,0.674419,0.737567
3.7754,0.63142,0.680067,0.605467,0.613604,0.630453,0.638774,0.701908,0.667509,0.674871,0.738695
3.7756,0.631548,0.679885,0.606262,0.612215,0.629969,0.639898,0.701005,0.664616,0.675857,0.739097
3.7758,0.63133,0.679626,0.606905,0.611381,0.629868,0.640516,0.698586,0.661385,0.676684,0.739065
3.776,0.630918,0.679287,0.607172,0.611621,0.630313,0.640549,0.69866,0.6598,0.677198,0.73935
3.7762,0.630868,0.678903,0.607136,0.612314,0.631359,0.640269,0.702273,0.660128,0.677768,0.740474
3.7764,0.631207,0.678507,0.607114,0.612779,0.633031,0.640464,0.7062,0.66106,0.677867,0.7419
3.7766,0.631817,0.678158,0.607459,0.612569,0.63444,0.641157,0.705945,0.661196,0.677858,0.743142
3.7768,0.632355,0.677941,0.608298,0.611873,0.634344,0.642041,0.703306,0.660172,0.678249,0.743955
3.777,0.632518,0.678137,0.609274,0.611039,0.633276,0.642991,0.701823,0.658712,0.67851,0.744052
3.7772,0.632726,0.678698,0.609867,0.610442,0.632626,0.643819,0.703285,0.657844,0.678249,0.743251
3.7774,0.633201,0.679285,0.609811,0.610241,0.63313,0.644211,0.706597,0.65803,0.677575,0.741775
3.7776,0.633452,0.679629,0.609186,0.610286,0.634371,0.643903,0.708493,0.659333,0.676837,0.740544
3.7778,0.633278,0.679571,0.608519,0.610895,0.635741,0.643439,0.70767,0.661385,0.676021,0.740726
3.778,0.632804,0.679258,0.608291,0.611567,0.636213,0.643667,0.70582,0.662526,0.675065,0.742298
3.7782,0.63216,0.679395,0.608472,0.611675,0.635535,0.644651,0.705564,0.661981,0.674588,0.744193
3.7784,0.631527,0.680251,0.608859,0.611282,0.634287,0.645509,0.706463,0.660993,0.674206,0.745587
3.7786,0.630783,0.68115,0.608956,0.610952,0.63317,0.645773,0.706858,0.661223,0.673247,0.746029
3.7788,0.630109,0.681431,0.608503,0.611065,0.633493,0.645583,0.706671,0.662556,0.671314,0.745759
3.779,0.629404,0.680975,0.608383,0.611756,0.635294,0.645072,0.705703,0.664162,0.669243,0.745816
3.7792,0.629237,0.680185,0.609011,0.612589,0.637135,0.644676,0.704857,0.6659,0.669195,0.746131
3.7794,0.629459,0.679881,0.609602,0.612673,0.638089,0.645042,0.706065,0.666351,0.670676,0.746717
3.7796,0.630114,0.680487,0.609456,0.612028,0.638417,0.645621,0.707633,0.6654,0.672074,0.747327
3.7798,0.630404,0.681711,0.608458,0.611688,0.638417,0.646098,0.708918,0.665058,0.67217,0.747523
3.78,0.629373,0.683229,0.60721,0.612094,0.638065,0.646445,0.708717,0.665737,0.670692,0.747509
3.7802,0.626701,0.685095,0.60612,0.612818,0.637705,0.647323,0.707035,0.667504,0.668753,0.747856
3.7804,0.623821,0.686357,0.605598,0.613396,0.63733,0.648466,0.705102,0.669277,0.667651,0.747946
3.7806,0.622078,0.68633,0.605594,0.613353,0.636585,0.649025,0.704928,0.670136,0.667872,0.748522
3.7808,0.622522,0.684975,0.605795,0.613516,0.635953,0.648864,0.707203,0.670476,0.668846,0.749343
3.781,0.624062,0.683066,0.606419,0.614117,0.63635,0.648374,0.70822,0.671383,0.669474,0.74966
3.7812,0.625256,0.681727,0.606834,0.614993,0.637338,0.647884,0.706945,0.672121,0.669047,0.749641
3.7814,0.624832,0.681511,0.606995,0.615431,0.637613,0.648227,0.704507,0.671954,0.667966,0.748991
3.7816,0.622584,0.682247,0.607392,0.615056,0.636121,0.649836,0.70366,0.671276,0.666914,0.748488
3.7818,0.619904,0.683449,0.607798,0.613888,0.633388,0.651756,0.705344,0.670521,0.666329,0.748733
3.782,0.618526,0.684152,0.607912,0.612708,0.630444,0.653459,0.708726,0.669962,0.666299,0.749481
3.7822,0.618797,0.683615,0.607674,0.61229,0.629159,0.654807,0.710838,0.670918,0.666518,0.750101
3.7824,0.619946,0.681808,0.607261,0.61285,0.629566,0.655795,0.711624,0.673139,0.666541,0.750307
3.7826,0.620738,0.679698,0.606997,0.613881,0.630395,0.656136,0.711856,0.675425,0.666329,0.749756
3.7828,0.62051,0.678327,0.607088,0.614633,0.630392,0.655888,0.711026,0.675981,0.666154,0.749305
3.783,0.619624,0.677818,0.607361,0.61472,0.628626,0.655813,0.7102,0.674368,0.666172,0.749363
3.7832,0.618824,0.677724,0.607562,0.61429,0.625964,0.65635,0.710051,0.671729,0.666285,0.750082
3.7834,0.618553,0.677593,0.607579,0.613884,0.623671,0.657413,0.710105,0.670681,0.666285,0.750914
3.7836,0.618971,0.677005,0.607367,0.613829,0.622383,0.658059,0.710442,0.671589,0.665752,0.751172
3.7838,0.619534,0.676461,0.607118,0.614068,0.622275,0.657957,0.710977,0.673578,0.664702,0.751139
3.784,0.619555,0.675806,0.607137,0.61454,0.622384,0.657808,0.709177,0.67516,0.663806,0.7505
3.7842,0.619462,0.674722,0.607743,0.614986,0.622116,0.65808,0.706821,0.675119,0.663435,0.749997
3.7844,0.619788,0.673248,0.608401,0.615191,0.621217,0.659035,0.70646,0.674282,0.663359,0.750255
3.7846,0.620499,0.671957,0.6086,0.615193,0.619852,0.660055,0.708106,0.673592,0.663346,0.750955
3.7848,0.621149,0.671378,0.608263,0.615049,0.618584,0.660997,0.709692,0.673129,0.662949,0.751283
3.785,0.621803,0.671522,0.607741,0.614854,0.617725,0.66139,0.710461,0.673192,0.661977,0.750713
3.7852,0.622294,0.672004,0.607403,0.614715,0.617341,0.660987,0.709805,0.67409,0.660621,0.749266
3.7854,0.622226,0.672391,0.607401,0.614756,0.617352,0.661031,0.708386,0.674811,0.659087,0.747706
3.7856,0.622183,0.672449,0.607656,0.615023,0.617468,0.661654,0.707518,0.675265,0.657836,0.747001
3.7858,0.622952,0.672205,0.607788,0.615381,0.617329,0.662571,0.707528,0.675689,0.656642,0.747348
3.786,0.624014,0.671891,0.607483,0.615625,0.616828,0.663027,0.708051,0.67647,0.655495,0.748438
3.7862,0.624516,0.6717,0.606821,0.615528,0.616276,0.662269,0.708314,0.676768,0.654569,0.749163
3.7864,0.624158,0.671874,0.606421,0.615015,0.616027,0.661226,0.706925,0.676202,0.654142,0.748657
3.7866,0.622943,0.672407,0.606628,0.614317,0.616147,0.660936,0.706488,0.675021,0.654605,0.747032
3.7868,0.621472,0.672865,0.606903,0.613796,0.616245,0.661429,0.707317,0.67389,0.65569,0.744867
3.787,0.621311,0.672894,0.607243,0.61363,0.616031,0.662292,0.70807,0.673447,0.65671,0.743476
3.7872,0.622692,0.672581,0.607096,0.614099,0.615582,0.663016,0.708156,0.674382,0.656917,0.743147
3.7874,0.623949,0.672188,0.606378,0.614874,0.615206,0.663236,0.707581,0.676078,0.656369,0.743163
3.7876,0.623615,0.672179,0.605496,0.614959,0.615176,0.663146,0.706508,0.677402,0.655891,0.743278
3.7878,0.621828,0.672825,0.604864,0.613717,0.615536,0.662627,0.706157,0.677197,0.656097,0.743378
3.788,0.619875,0.673926,0.605158,0.611668,0.616094,0.662603,0.707071,0.675484,0.656986,0.743109
3.7882,0.61888,0.675119,0.605896,0.609945,0.616491,0.663643,0.709599,0.673917,0.658181,0.742587
3.7884,0.619739,0.67599,0.60629,0.609882,0.616523,0.664701,0.712394,0.673721,0.659004,0.742235
3.7886,0.621493,0.676296,0.605977,0.610803,0.616295,0.664762,0.713313,0.674714,0.658937,0.741892
3.7888,0.622326,0.676186,0.60504,0.611309,0.616127,0.664147,0.711473,0.676352,0.658384,0.741793
3.789,0.621256,0.67596,0.603826,0.610525,0.616157,0.663434,0.708874,0.677589,0.658146,0.742144
3.7892,0.619056,0.676167,0.603216,0.608769,0.616321,0.663481,0.707444,0.677245,0.658423,0.742548
3.7894,0.617198,0.676861,0.60379,0.60698,0.616684,0.664109,0.709528,0.675692,0.659185,0.742876
3.7896,0.617626,0.677825,0.605065,0.605914,0.617048,0.664848,0.712892,0.67423,0.660099,0.742779
3.7898,0.619848,0.678588,0.606393,0.605959,0.617016,0.665052,0.713588,0.674553,0.660473,0.741878
3.79,0.62161,0.678769,0.607019,0.606639,0.617077,0.665128,0.71217,0.676616,0.660336,0.740986
3.7902,0.621613,0.678482,0.607043,0.607721,0.617871,0.66499,0.711642,0.678226,0.660597,0.740724
3.7904,0.620568,0.677908,0.606684,0.608933,0.618322,0.664964,0.712189,0.677834,0.661669,0.741478
3.7906,0.619308,0.677077,0.606391,0.608963,0.617937,0.665187,0.712446,0.675564,0.663411,0.743032
