TIME,I_pu39,I_pu31,I_pu38,I_pu37,I_pu36,I_pu35,I_pu30,I_pu34,I_pu33,I_pu
3.8488,0.631063,0.696664,0.613815,0.623257,0.626034,0.650216,0.678564,0.67471,0.666561,0.726551
3.849,0.632224,0.696329,0.613666,0.623029,0.626709,0.651413,0.67769,0.675034,0.666273,0.727136
3.8492,0.632612,0.695893,0.613654,0.623266,0.627667,0.651471,0.67731,0.675108,0.665659,0.727101
3.8494,0.632161,0.695171,0.61377,0.623827,0.628485,0.650743,0.677009,0.674381,0.664874,0.726477
3.8496,0.631584,0.693618,0.61401,0.624478,0.628771,0.650044,0.676636,0.672759,0.664141,0.725678
3.8498,0.631633,0.691582,0.614337,0.625004,0.628439,0.650276,0.676491,0.670908,0.663441,0.725268
3.85,0.632363,0.689646,0.614718,0.625038,0.627787,0.650913,0.677048,0.669798,0.662566,0.725603
3.8502,0.633266,0.688202,0.61479,0.624548,0.627417,0.651456,0.678271,0.66934,0.661691,0.726702
3.8504,0.633628,0.687623,0.61447,0.624119,0.627743,0.65137,0.679856,0.669223,0.660955,0.727994
3.8506,0.633014,0.687578,0.613969,0.624025,0.628806,0.650661,0.680672,0.668829,0.660459,0.728725
3.8508,0.631927,0.687396,0.613686,0.62437,0.629789,0.650328,0.680642,0.667813,0.660165,0.728661
3.851,0.631826,0.686518,0.61355,0.624965,0.62996,0.6509,0.681635,0.666556,0.660556,0.728271
3.8512,0.632636,0.685045,0.613919,0.625292,0.629239,0.651886,0.683587,0.665408,0.66121,0.727882
3.8514,0.633151,0.683605,0.614994,0.625357,0.628265,0.652851,0.685079,0.664738,0.661523,0.72789
3.8516,0.632472,0.682807,0.61601,0.625329,0.627819,0.653301,0.685375,0.6645,0.661199,0.728437
3.8518,0.63107,0.682834,0.616643,0.625207,0.628225,0.653026,0.684541,0.66438,0.660456,0.729231
3.852,0.629533,0.68343,0.6166,0.625016,0.629143,0.652364,0.683948,0.664151,0.659852,0.730006
3.8522,0.628844,0.684007,0.61612,0.62466,0.629912,0.651957,0.684983,0.663819,0.659775,0.730336
3.8524,0.629297,0.684088,0.615329,0.624355,0.630104,0.652054,0.687226,0.66353,0.660237,0.730026
3.8526,0.629762,0.683707,0.61466,0.624621,0.629694,0.652837,0.68939,0.663457,0.660815,0.729336
3.8528,0.629429,0.683111,0.614838,0.625505,0.629,0.653525,0.690876,0.663711,0.660942,0.728607
3.853,0.627733,0.682663,0.615705,0.626251,0.628396,0.653319,0.69193,0.664109,0.660689,0.728419
3.8532,0.625395,0.682891,0.616954,0.625971,0.628269,0.652762,0.692973,0.664231,0.660716,0.728686
3.8534,0.62364,0.683939,0.617696,0.624807,0.628567,0.652159,0.694315,0.664351,0.661303,0.729223
3.8536,0.623449,0.684912,0.617491,0.623669,0.628443,0.651817,0.696091,0.664761,0.662047,0.729352
3.8538,0.6249,0.685051,0.616393,0.623421,0.627882,0.651791,0.697437,0.665411,0.662798,0.728532
3.854,0.626146,0.68431,0.615465,0.624365,0.626978,0.652363,0.697548,0.665903,0.663221,0.726844
3.8542,0.625955,0.683303,0.615104,0.62554,0.625767,0.652696,0.696641,0.666357,0.662957,0.724759
3.8544,0.624633,0.682897,0.615778,0.626565,0.624942,0.652493,0.695583,0.667273,0.662364,0.723309
3.8546,0.62304,0.683472,0.617483,0.627125,0.624278,0.651758,0.695208,0.668096,0.662011,0.723065
3.8548,0.622067,0.684668,0.619325,0.626896,0.623786,0.651295,0.695867,0.669063,0.662148,0.723353
3.855,0.62214,0.685827,0.620129,0.626692,0.623233,0.65151,0.696771,0.670243,0.662758,0.723664
3.8552,0.623004,0.68633,0.619697,0.626822,0.622804,0.651856,0.696061,0.671255,0.663537,0.723378
3.8554,0.623925,0.686011,0.61844,0.626635,0.622566,0.651837,0.694164,0.671668,0.663997,0.722308
3.8556,0.624213,0.685322,0.617451,0.626025,0.622018,0.651355,0.691554,0.671547,0.663943,0.720987
3.8558,0.6236,0.684742,0.617365,0.625593,0.62119,0.650764,0.690035,0.671038,0.663628,0.719642
3.856,0.622523,0.684501,0.618,0.625707,0.620024,0.650303,0.689702,0.67053,0.663463,0.718805
3.8562,0.62193,0.68446,0.618814,0.626076,0.619235,0.650604,0.689104,0.670571,0.663689,0.718807
3.8564,0.622287,0.685049,0.619161,0.626334,0.619059,0.651641,0.688197,0.671356,0.663807,0.718991
3.8566,0.623331,0.686622,0.619055,0.626707,0.619148,0.652699,0.687504,0.671905,0.663254,0.71985
3.8568,0.624381,0.688184,0.618532,0.626707,0.620051,0.652943,0.687055,0.671289,0.662195,0.720933
3.857,0.625476,0.689186,0.618026,0.626729,0.621461,0.652463,0.685996,0.670572,0.661335,0.721183
3.8572,0.626163,0.689118,0.61813,0.626953,0.622168,0.651832,0.685424,0.670522,0.661023,0.720776
3.8574,0.627003,0.68877,0.618837,0.627696,0.621972,0.651693,0.685611,0.670946,0.660984,0.720236
3.8576,0.627686,0.689501,0.619888,0.628908,0.621409,0.652365,0.68591,0.671346,0.661273,0.720031
3.8578,0.627668,0.691226,0.620656,0.630223,0.620862,0.65337,0.686157,0.671627,0.661171,0.720336
3.858,0.627014,0.692573,0.620887,0.630565,0.621292,0.65418,0.686202,0.671385,0.661032,0.721025
3.8582,0.626101,0.692595,0.620502,0.62963,0.622603,0.654316,0.685796,0.671908,0.662272,0.721615
3.8584,0.625738,0.691431,0.620062,0.627812,0.623881,0.653654,0.685813,0.673218,0.664124,0.721639
3.8586,0.626689,0.689949,0.619881,0.626448,0.624364,0.653146,0.68693,0.673053,0.664445,0.721881
3.8588,0.628333,0.688943,0.619949,0.626325,0.624288,0.65291,0.688388,0.671368,0.663155,0.722847
3.859,0.629297,0.688833,0.620715,0.626952,0.623697,0.652956,0.68942,0.66933,0.661404,0.724846
3.8592,0.628609,0.689531,0.621693,0.627342,0.623182,0.653172,0.689961,0.668685,0.660165,0.726759
3.8594,0.627131,0.690244,0.622244,0.62677,0.623291,0.653298,0.689768,0.669278,0.66039,0.727413
3.8596,0.626252,0.690751,0.622334,0.62654,0.62392,0.653229,0.689113,0.669701,0.661815,0.726707
3.8598,0.626813,0.690783,0.621992,0.626923,0.624411,0.653622,0.688752,0.668907,0.663408,0.725058
3.86,0.62875,0.690185,0.621613,0.627563,0.624628,0.654078,0.68878,0.667174,0.664755,0.724051
3.8602,0.630693,0.689812,0.62144,0.627642,0.625032,0.6546,0.688912,0.665677,0.665332,0.724868
3.8604,0.632009,0.690671,0.621434,0.626943,0.625542,0.654815,0.689184,0.665188,0.664837,0.727244
3.8606,0.631967,0.692276,0.621285,0.626002,0.625837,0.654902,0.689478,0.665681,0.664088,0.730018
3.8608,0.631306,0.693629,0.620871,0.624963,0.626056,0.65518,0.68951,0.66661,0.664009,0.731702
3.861,0.630931,0.693802,0.621068,0.625038,0.626429,0.655126,0.689755,0.667433,0.665024,0.731206
3.8612,0.630651,0.692811,0.621943,0.62638,0.626546,0.654044,0.69076,0.66758,0.666613,0.729464
3.8614,0.630834,0.691889,0.622836,0.628219,0.6267,0.652675,0.692595,0.66701,0.667462,0.728083
3.8616,0.63167,0.69142,0.62283,0.628797,0.62773,0.651794,0.694616,0.666625,0.667165,0.728047
3.8618,0.632931,0.69144,0.621861,0.627409,0.629135,0.651788,0.695847,0.667484,0.666059,0.729535
3.862,0.634104,0.691702,0.620435,0.625429,0.630339,0.652357,0.695926,0.668955,0.664835,0.731377
3.8622,0.634439,0.69152,0.619527,0.624109,0.630987,0.653052,0.695047,0.669819,0.664308,0.732782
3.8624,0.634149,0.690797,0.619614,0.624023,0.63058,0.653283,0.69448,0.669475,0.664856,0.733434
3.8626,0.633689,0.690314,0.620648,0.625025,0.62977,0.652873,0.694185,0.668369,0.666055,0.733698
3.8628,0.63407,0.690576,0.621853,0.626316,0.630048,0.651963,0.694327,0.667689,0.666732,0.733986
3.863,0.635365,0.691095,0.62213,0.626779,0.631472,0.651151,0.694472,0.668222,0.666356,0.734209
3.8632,0.63702,0.691344,0.621553,0.626619,0.63314,0.650925,0.695467,0.669597,0.665864,0.734486
3.8634,0.637745,0.69136,0.620649,0.626379,0.633945,0.651367,0.694961,0.670703,0.66585,0.734927
3.8636,0.637565,0.690975,0.619991,0.626111,0.633494,0.652156,0.692416,0.670906,0.666109,0.734974
3.8638,0.636752,0.690972,0.619856,0.626408,0.632251,0.652861,0.688374,0.67049,0.667114,0.734919
3.864,0.636741,0.69137,0.620204,0.62707,0.631543,0.653104,0.686394,0.669941,0.66801,0.735353
3.8642,0.63712,0.691691,0.621151,0.627589,0.632021,0.65271,0.687121,0.669808,0.66858,0.735892
3.8644,0.637393,0.691571,0.621671,0.627535,0.633379,0.652393,0.689005,0.669893,0.668943,0.736058
3.8646,0.637128,0.690574,0.621151,0.62732,0.634585,0.652321,0.689723,0.669667,0.669239,0.735389
3.8648,0.636236,0.689083,0.620482,0.627036,0.634689,0.652646,0.687548,0.668931,0.669801,0.733938
3.865,0.634839,0.687949,0.620214,0.626932,0.633576,0.653387,0.683424,0.667992,0.670807,0.732698
3.8652,0.633337,0.687737,0.620159,0.626906,0.632059,0.653993,0.680136,0.666843,0.671917,0.731879
3.8654,0.632362,0.688106,0.620123,0.627105,0.63133,0.654128,0.679098,0.66615,0.672185,0.731803
3.8656,0.632571,0.68844,0.620179,0.627032,0.632184,0.653361,0.679847,0.66599,0.671496,0.732113
3.8658,0.633676,0.68825,0.620006,0.626575,0.633918,0.652283,0.680645,0.665495,0.6705,0.731744
3.866,0.635031,0.686966,0.620063,0.626172,0.635207,0.651844,0.68022,0.66463,0.670212,0.730794
3.8662,0.635795,0.684782,0.620198,0.62635,0.635307,0.651984,0.678843,0.663622,0.671044,0.729452
3.8664,0.635552,0.68274,0.620412,0.626935,0.634082,0.652624,0.677695,0.662563,0.672426,0.728015
3.8666,0.634665,0.681816,0.620594,0.627175,0.632701,0.653029,0.678024,0.661463,0.673424,0.727229
3.8668,0.633985,0.68178,0.620308,0.626769,0.632457,0.653002,0.680091,0.660882,0.673644,0.727701
3.867,0.633853,0.68189,0.619755,0.626147,0.633569,0.652683,0.682998,0.66082,0.673291,0.728608
3.8672,0.634251,0.681491,0.619298,0.625388,0.635317,0.652568,0.685308,0.660554,0.672734,0.729026
3.8674,0.635415,0.680219,0.619242,0.625036,0.63655,0.652778,0.685598,0.659475,0.672728,0.727914
3.8676,0.636907,0.678569,0.619496,0.625475,0.636188,0.653278,0.685424,0.657891,0.673477,0.72561
3.8678,0.637729,0.677356,0.619584,0.62643,0.634568,0.653793,0.686505,0.65645,0.674198,0.723516
3.868,0.637593,0.676887,0.619228,0.626943,0.632725,0.654007,0.688532,0.655687,0.674247,0.722297
3.8682,0.637296,0.676996,0.618612,0.62657,0.63222,0.653858,0.690044,0.65565,0.673903,0.722186
3.8684,0.637211,0.67729,0.617867,0.625713,0.633247,0.653343,0.690051,0.655831,0.673047,0.722914
3.8686,0.637104,0.677354,0.61739,0.624732,0.634687,0.652701,0.689372,0.655767,0.672775,0.723465
3.8688,0.63758,0.67717,0.61782,0.624128,0.635339,0.652166,0.689668,0.655307,0.673248,0.723361
3.869,0.63881,0.676974,0.61858,0.624186,0.634784,0.652272,0.691015,0.654716,0.674041,0.722831
3.8692,0.639587,0.676918,0.619179,0.624437,0.633409,0.652658,0.692554,0.654495,0.674784,0.722141
3.8694,0.639371,0.676987,0.619007,0.624488,0.632069,0.653374,0.693938,0.654877,0.674882,0.721638
3.8696,0.637851,0.67699,0.618138,0.624814,0.631182,0.653587,0.695481,0.65558,0.674182,0.721469
3.8698,0.635781,0.676936,0.617483,0.625063,0.631043,0.652986,0.697266,0.656103,0.673235,0.721458
3.87,0.634166,0.677102,0.61756,0.625077,0.631523,0.651916,0.698746,0.656342,0.672885,0.721165
3.8702,0.63385,0.677647,0.618665,0.624875,0.631858,0.650921,0.699696,0.656742,0.672989,0.720443
3.8704,0.634601,0.678278,0.619842,0.624679,0.631567,0.650449,0.700058,0.657318,0.673475,0.719477
3.8706,0.63546,0.679034,0.620543,0.624424,0.630597,0.650713,0.700648,0.657805,0.673715,0.718719
3.8708,0.635845,0.679755,0.620652,0.624723,0.62958,0.65151,0.701263,0.657947,0.673714,0.718461
3.871,0.635531,0.679985,0.620217,0.625657,0.628757,0.652097,0.700726,0.657658,0.673384,0.718592
3.8712,0.634776,0.680118,0.619506,0.626428,0.628281,0.651972,0.699186,0.657243,0.6731,0.71878
3.8714,0.634194,0.680417,0.618915,0.627246,0.628173,0.651171,0.698067,0.657308,0.672786,0.718824
3.8716,0.634027,0.680861,0.618839,0.627817,0.628279,0.650308,0.697161,0.658074,0.672641,0.718689
3.8718,0.634282,0.681263,0.619266,0.627955,0.628298,0.649788,0.696743,0.659175,0.67255,0.718417
3.872,0.634627,0.681304,0.619737,0.627386,0.62815,0.649718,0.696209,0.66016,0.673265,0.718211
3.8722,0.63467,0.681519,0.620323,0.626874,0.627754,0.649776,0.694394,0.660697,0.674082,0.718148
3.8724,0.634181,0.682069,0.620905,0.626809,0.627295,0.65001,0.692148,0.660686,0.674442,0.719006
3.8726,0.633261,0.682583,0.621166,0.626962,0.626704,0.650534,0.69094,0.660535,0.674049,0.720798
3.8728,0.632276,0.68323,0.620931,0.627099,0.626079,0.651134,0.689864,0.660868,0.673333,0.722
3.873,0.631691,0.683779,0.620723,0.627172,0.626043,0.651417,0.688554,0.661472,0.672649,0.722035
3.8732,0.63156,0.683561,0.620654,0.627253,0.626956,0.651706,0.686776,0.661734,0.672803,0.720197
3.8734,0.631589,0.682747,0.621025,0.627241,0.628665,0.651998,0.684825,0.661434,0.673742,0.717919
3.8736,0.63127,0.681752,0.62158,0.627886,0.629709,0.651764,0.683805,0.660497,0.675014,0.716664
3.8738,0.630482,0.681374,0.622116,0.628543,0.628958,0.651024,0.683718,0.659642,0.67559,0.716917
3.874,0.629681,0.681849,0.62237,0.629226,0.626712,0.650564,0.684498,0.659311,0.675519,0.718351
3.8742,0.62926,0.682461,0.622786,0.62949,0.624548,0.650851,0.684888,0.661041,0.674795,0.71975
3.8744,0.629238,0.682128,0.623895,0.629268,0.623592,0.651545,0.684323,0.66406,0.674033,0.719731
3.8746,0.629225,0.681386,0.625136,0.628584,0.624754,0.652143,0.683495,0.665268,0.674146,0.718966
3.8748,0.628685,0.680501,0.625577,0.62808,0.627419,0.65237,0.683493,0.663902,0.675377,0.717968
3.875,0.628158,0.680544,0.624853,0.628264,0.629625,0.65212,0.684637,0.661021,0.677152,0.717319
3.8752,0.627879,0.681513,0.623405,0.629451,0.630256,0.651638,0.686654,0.658701,0.678521,0.717379
3.8754,0.627688,0.682326,0.622386,0.630744,0.629456,0.651565,0.688553,0.658019,0.678615,0.717658
3.8756,0.626983,0.682686,0.622559,0.631097,0.627837,0.652045,0.689389,0.658979,0.677756,0.717914
3.8758,0.625795,0.682264,0.62367,0.630691,0.626546,0.652549,0.690112,0.660158,0.676572,0.71784
3.876,0.62469,0.681445,0.625153,0.630152,0.626778,0.652252,0.691794,0.660805,0.675787,0.717305
3.8762,0.62403,0.680741,0.625906,0.629631,0.628891,0.651126,0.693721,0.660517,0.676096,0.716921
3.8764,0.623606,0.680477,0.625782,0.629822,0.631404,0.649254,0.695215,0.65935,0.677155,0.71693
3.8766,0.623468,0.680718,0.62517,0.630409,0.632717,0.647435,0.696765,0.658051,0.678346,0.717425
3.8768,0.623662,0.681275,0.624483,0.630811,0.632695,0.646405,0.697881,0.657495,0.679414,0.718291
3.877,0.624103,0.682026,0.624093,0.630941,0.631478,0.646349,0.698917,0.657904,0.679949,0.719169
3.8772,0.62452,0.683237,0.624119,0.630132,0.630186,0.646409,0.699979,0.65888,0.679445,0.720223
3.8774,0.624804,0.684206,0.624338,0.628969,0.630011,0.646115,0.701083,0.659859,0.678783,0.721172
3.8776,0.625016,0.684498,0.62487,0.628306,0.630921,0.645382,0.702412,0.660119,0.678698,0.72187
3.8778,0.625254,0.684483,0.625502,0.628059,0.631989,0.644349,0.704086,0.65961,0.679371,0.722341
3.878,0.625546,0.684524,0.625498,0.627883,0.632675,0.64317,0.704954,0.659123,0.680516,0.722164
3.8782,0.625583,0.685167,0.624692,0.627536,0.632308,0.642163,0.705748,0.659057,0.681316,0.721961
3.8784,0.625443,0.68625,0.623302,0.627102,0.63117,0.641233,0.70714,0.659665,0.680966,0.72235
3.8786,0.625693,0.6867,0.621874,0.62662,0.630025,0.640449,0.708224,0.661019,0.679959,0.723061
3.8788,0.626433,0.686077,0.621276,0.626595,0.630111,0.640089,0.708543,0.662241,0.679003,0.724067
3.879,0.6272,0.685087,0.621839,0.627404,0.631835,0.639655,0.707948,0.662453,0.67831,0.725142
3.8792,0.628017,0.684829,0.623073,0.628968,0.63322,0.638847,0.706698,0.661673,0.678035,0.726026
3.8794,0.629253,0.68595,0.623852,0.630179,0.632694,0.638019,0.70589,0.660709,0.678096,0.726697
3.8796,0.630067,0.687435,0.623748,0.63023,0.630186,0.637774,0.707235,0.660368,0.67855,0.7269
3.8798,0.629849,0.688551,0.62264,0.629237,0.626989,0.638331,0.709233,0.66086,0.679233,0.727112
3.88,0.62956,0.688936,0.621435,0.627971,0.625107,0.639215,0.71061,0.661934,0.679684,0.72763
3.8802,0.629345,0.688599,0.620685,0.627452,0.62537,0.639807,0.709941,0.663119,0.679516,0.727792
3.8804,0.629595,0.687916,0.620684,0.627987,0.626901,0.639866,0.708233,0.663958,0.678537,0.727988
3.8806,0.629834,0.687368,0.621051,0.628848,0.627549,0.639498,0.708018,0.664569,0.677707,0.728832
3.8808,0.630239,0.687247,0.621174,0.629121,0.626526,0.639394,0.709607,0.665111,0.677686,0.729899
3.881,0.630454,0.687537,0.62113,0.628203,0.624401,0.640419,0.711534,0.665341,0.678163,0.730272
3.8812,0.630226,0.687777,0.620979,0.626206,0.622172,0.642216,0.713316,0.664897,0.678777,0.729483
3.8814,0.630008,0.687564,0.6204,0.62382,0.620811,0.643638,0.713366,0.664179,0.679922,0.728337
3.8816,0.630529,0.687182,0.61982,0.622172,0.620725,0.643833,0.712998,0.663331,0.680939,0.727969
3.8818,0.631724,0.687201,0.619496,0.62151,0.621508,0.642911,0.712815,0.662871,0.68092,0.728418
3.882,0.632734,0.687924,0.619239,0.621955,0.622243,0.641811,0.71234,0.663201,0.679802,0.729715
3.8822,0.633143,0.688909,0.61924,0.622194,0.622219,0.641553,0.712908,0.66461,0.678221,0.730829
3.8824,0.632896,0.689501,0.61919,0.62126,0.621475,0.642521,0.714196,0.665576,0.677065,0.73134
3.8826,0.632423,0.689772,0.619142,0.618876,0.620612,0.644247,0.715341,0.664947,0.677219,0.730891
3.8828,0.632314,0.689136,0.618861,0.615978,0.62022,0.645873,0.716321,0.66303,0.678802,0.72937
3.883,0.632782,0.687991,0.618372,0.613827,0.620549,0.646678,0.716679,0.661225,0.680706,0.72785
3.8832,0.633632,0.687441,0.617872,0.612949,0.621406,0.646495,0.716552,0.660334,0.681507,0.727107
3.8834,0.634395,0.68756,0.617646,0.612866,0.622007,0.645693,0.717413,0.660893,0.680674,0.727325
3.8836,0.634431,0.687954,0.617822,0.612814,0.622107,0.645001,0.718988,0.661876,0.67862,0.728322
3.8838,0.634068,0.688063,0.618041,0.612062,0.622134,0.644865,0.719766,0.661894,0.676646,0.729015
3.884,0.634228,0.687517,0.617978,0.610392,0.622378,0.645216,0.721787,0.660525,0.676287,0.728698
3.8842,0.634812,0.686739,0.617594,0.608658,0.622754,0.645492,0.724462,0.658258,0.677531,0.727487
3.8844,0.635629,0.686466,0.617126,0.608045,0.623091,0.645683,0.725747,0.656299,0.679084,0.725837
3.8846,0.636105,0.687369,0.616949,0.608549,0.623256,0.645745,0.725058,0.655857,0.679439,0.725152
3.8848,0.635623,0.688713,0.617248,0.609953,0.623173,0.64567,0.723358,0.656836,0.67803,0.725532
3.885,0.634783,0.689227,0.617841,0.611056,0.623014,0.645483,0.722764,0.65826,0.675321,0.726597
3.8852,0.634626,0.688477,0.618344,0.611518,0.623211,0.64491,0.724919,0.659162,0.673048,0.72793
3.8854,0.635417,0.686962,0.618485,0.611282,0.623976,0.643801,0.727682,0.659094,0.67185,0.728292
3.8856,0.636521,0.685767,0.618248,0.610728,0.625078,0.642392,0.728279,0.658427,0.671912,0.727697
3.8858,0.636784,0.685618,0.6177,0.61042,0.626013,0.641386,0.726178,0.658039,0.672271,0.726714
3.886,0.63633,0.68688,0.616967,0.610727,0.626263,0.641112,0.72426,0.65866,0.671592,0.725679
3.8862,0.635261,0.689019,0.61684,0.611165,0.625653,0.641785,0.723611,0.660293,0.669895,0.725308
3.8864,0.63442,0.690302,0.617408,0.611744,0.62459,0.642689,0.725576,0.66201,0.66791,0.725409
3.8866,0.634909,0.689993,0.618339,0.612234,0.624049,0.643054,0.728558,0.663016,0.666457,0.725727
3.8868,0.636399,0.688552,0.618704,0.612691,0.624427,0.642233,0.72875,0.663589,0.665844,0.725884
3.887,0.637231,0.686981,0.618079,0.613014,0.625322,0.64054,0.726947,0.663924,0.665825,0.725926
3.8872,0.636447,0.686662,0.616537,0.612991,0.625551,0.639058,0.726265,0.664132,0.665606,0.72574
3.8874,0.634399,0.687535,0.615314,0.612842,0.624752,0.638485,0.727834,0.664908,0.664799,0.725845
3.8876,0.632919,0.688912,0.615391,0.612147,0.62315,0.638805,0.729237,0.666852,0.663686,0.725626
3.8878,0.633608,0.690014,0.616087,0.611223,0.621959,0.639467,0.729915,0.66948,0.662775,0.725127
3.888,0.635513,0.69104,0.616391,0.610272,0.621548,0.63985,0.731037,0.671362,0.662308,0.724528
3.8882,0.636939,0.691703,0.615661,0.609875,0.621433,0.63975,0.731362,0.672242,0.6623,0.723771
3.8884,0.636989,0.691149,0.614076,0.61003,0.62108,0.639467,0.733219,0.672557,0.662578,0.724006
3.8886,0.635101,0.689328,0.612416,0.610382,0.620311,0.639481,0.734457,0.672428,0.662818,0.725062
3.8888,0.632402,0.687515,0.611615,0.610061,0.618898,0.640063,0.733825,0.672199,0.662854,0.725791
3.889,0.630697,0.686675,0.611764,0.608862,0.617717,0.640946,0.7344,0.672847,0.66268,0.725825
3.8892,0.631016,0.687225,0.612565,0.607211,0.617083,0.641676,0.736568,0.673872,0.662563,0.72461
3.8894,0.632938,0.689143,0.613505,0.606114,0.616625,0.642324,0.73849,0.674759,0.66286,0.722528
3.8896,0.635003,0.690848,0.613811,0.606032,0.616261,0.643167,0.739116,0.675239,0.663677,0.721016
3.8898,0.635534,0.690766,0.613222,0.607009,0.615957,0.643851,0.737889,0.675164,0.664181,0.72089
3.89,0.634222,0.689309,0.612806,0.608238,0.615557,0.644256,0.737071,0.675066,0.664228,0.722207
3.8902,0.632422,0.687901,0.613605,0.608513,0.615034,0.644266,0.737318,0.675953,0.66443,0.723641
3.8904,0.631297,0.687216,0.615098,0.60751,0.614529,0.643998,0.738151,0.676915,0.664311,0.72414
3.8906,0.631452,0.68779,0.616178,0.606352,0.614162,0.643804,0.739068,0.677048,0.664211,0.723313
3.8908,0.632368,0.688894,0.616567,0.606085,0.61394,0.644067,0.741386,0.676338,0.664472,0.721797
3.891,0.633026,0.689176,0.616667,0.60696,0.613843,0.644828,0.742405,0.67548,0.664893,0.720594
3.8912,0.632965,0.688502,0.616776,0.608341,0.61372,0.645689,0.740681,0.675321,0.665238,0.720611
3.8914,0.632369,0.688023,0.616747,0.609768,0.613539,0.646288,0.738007,0.676318,0.665448,0.722382
3.8916,0.631558,0.688151,0.616491,0.611095,0.613495,0.646336,0.738307,0.677932,0.665602,0.72478
3.8918,0.631125,0.688939,0.616339,0.611727,0.613588,0.645688,0.740294,0.678784,0.665524,0.726302
3.892,0.631127,0.689588,0.616181,0.611418,0.613936,0.644891,0.741104,0.678484,0.666026,0.72632
3.8922,0.631119,0.689695,0.615927,0.610612,0.614704,0.64472,0.73937,0.677454,0.66734,0.725013
3.8924,0.631621,0.688846,0.615669,0.610101,0.615441,0.645268,0.736283,0.676693,0.668105,0.723379
3.8926,0.632241,0.688221,0.615865,0.61046,0.615668,0.645508,0.734974,0.676585,0.668241,0.722402
3.8928,0.632324,0.688909,0.616757,0.611464,0.615513,0.64493,0.735412,0.677512,0.667667,0.722874
3.893,0.632006,0.690783,0.617656,0.61248,0.615466,0.644155,0.735953,0.678588,0.66676,0.724485
3.8932,0.632067,0.692383,0.617913,0.613452,0.615722,0.643253,0.735807,0.679558,0.666541,0.726527
3.8934,0.632711,0.692922,0.617361,0.614502,0.616202,0.642827,0.733978,0.680159,0.667568,0.728079
3.8936,0.632902,0.692047,0.616489,0.61515,0.616794,0.642543,0.731376,0.680048,0.669738,0.728229
3.8938,0.632738,0.690906,0.615886,0.615453,0.617466,0.642302,0.728976,0.679183,0.671695,0.727612
3.894,0.632628,0.690645,0.616114,0.615358,0.618146,0.641802,0.727907,0.678575,0.672162,0.726677
3.8942,0.632744,0.691421,0.617219,0.615419,0.618662,0.641221,0.727573,0.678663,0.671443,0.726555
3.8944,0.632806,0.692941,0.618425,0.616315,0.619312,0.640572,0.72746,0.679147,0.670696,0.727453
3.8946,0.632148,0.694382,0.61902,0.618611,0.620883,0.639516,0.727395,0.679464,0.670409,0.728533
3.8948,0.631377,0.695131,0.618621,0.620982,0.622607,0.63813,0.727437,0.679483,0.670571,0.729644
3.895,0.631415,0.694654,0.617259,0.621356,0.624077,0.636497,0.727436,0.67895,0.671101,0.730614
3.8952,0.632347,0.693094,0.615939,0.619112,0.624828,0.635198,0.727349,0.678078,0.671304,0.731774
3.8954,0.633107,0.692399,0.615603,0.615851,0.625149,0.634458,0.728294,0.676888,0.671115,0.732653
3.8956,0.633263,0.693323,0.616406,0.613263,0.625359,0.634109,0.729856,0.676168,0.670619,0.732594
3.8958,0.633422,0.694809,0.617712,0.612785,0.625949,0.633839,0.730033,0.675829,0.669909,0.731931
3.896,0.633942,0.695803,0.618321,0.613891,0.627093,0.633438,0.72817,0.675784,0.669578,0.731027
3.8962,0.634843,0.69629,0.618164,0.615394,0.628609,0.63305,0.725856,0.675621,0.669349,0.731043
3.8964,0.635755,0.696076,0.617546,0.615806,0.630108,0.632955,0.725435,0.675357,0.668819,0.732138
3.8966,0.636386,0.695411,0.617126,0.6148,0.63121,0.633212,0.727345,0.674368,0.667943,0.733675
3.8968,0.636253,0.695441,0.616924,0.612854,0.631731,0.633723,0.729406,0.673412,0.66704,0.734782
3.897,0.63573,0.696963,0.616945,0.610886,0.631768,0.634342,0.729587,0.672535,0.666366,0.734648
3.8972,0.635701,0.699222,0.61715,0.609758,0.631737,0.635003,0.728465,0.671828,0.666287,0.733618
3.8974,0.636514,0.700288,0.6175,0.609256,0.631807,0.63538,0.728151,0.673358,0.667864,0.732628
3.8976,0.637769,0.699271,0.618008,0.609023,0.631884,0.635903,0.73009,0.676538,0.669643,0.732299
3.8978,0.638571,0.69672,0.618296,0.608901,0.631618,0.63702,0.733375,0.67839,0.669646,0.733229
3.898,0.638808,0.694171,0.618142,0.608313,0.630896,0.638347,0.735479,0.677651,0.667565,0.734991
3.8982,0.638735,0.693488,0.617442,0.607207,0.62978,0.639165,0.735151,0.675522,0.664975,0.736607
3.8984,0.638729,0.694575,0.616549,0.605938,0.629138,0.639166,0.733383,0.673261,0.663607,0.737163
3.8986,0.638929,0.696022,0.615819,0.605163,0.629241,0.638527,0.731931,0.671891,0.663782,0.736554
3.8988,0.639711,0.696321,0.61588,0.605105,0.629865,0.63799,0.73141,0.671731,0.665018,0.735456
3.899,0.640606,0.694563,0.617055,0.605604,0.629801,0.638242,0.731564,0.672264,0.666044,0.734823
3.8992,0.641151,0.691664,0.618319,0.606254,0.629127,0.639509,0.731252,0.672867,0.665986,0.735284
3.8994,0.641294,0.689257,0.619126,0.606712,0.628053,0.641302,0.729893,0.67321,0.665009,0.736484
