TIME,V_pu,I_pu,P_pu,Q_pu,f_drp
2.89476,1.000069694157,0.49229059695617,0.48767538979468,-0.063721263850133,60.002485199392
2.894805,1.0001507724109,0.49231863682883,0.48770293140785,-0.063726348067636,60.002485199392
2.89485,1.0002257645781,0.49234668531312,0.48773048169652,-0.06373143222957,60.002485199392
2.894895,1.0002940157952,0.49237474239836,0.4877580406508,-0.063736516329791,60.002485199392
2.89494,1.000354874562,0.49240280807386,0.48778560826079,-0.063741600362158,60.0025086208
2.894985,1.0004076929266,0.49243088232889,0.48781318451651,-0.063746684320537,60.0025086208
2.89503,1.0004518266678,0.49245896515267,0.48784076940801,-0.063751768198798,60.0025086208
2.895075,1.0004866354783,0.49248705653441,0.48786836292525,-0.063756851990817,60.0025086208
2.89512,1.0005114831448,0.49251515646328,0.4878959650582,-0.063761935690475,60.0025086208
2.895165,1.0005257377287,0.49254326492842,0.48792357579677,-0.06376701929166,60.0025086208
2.89521,1.0005287717447,0.49257138191893,0.48795119513084,-0.063772102788263,60.0025086208
2.895255,1.000519962338,0.4925995074239,0.48797882305028,-0.063777186174182,60.0025086208
2.8953,1.0004986914603,0.49262764143236,0.48800645954489,-0.063782269443321,60.0025086208
2.895345,1.0004643460452,0.49265578393334,0.48803410460448,-0.063787352589588,60.0025086208
2.89539,1.0004163181808,0.4926839349158,0.48806175821879,-0.063792435606898,60.0025086208
2.895435,1.000354005282,0.49271209436869,0.48808942037754,-0.063797518489171,60.0025086208
2.89548,1.0002768102605,0.49274026228095,0.48811709107044,-0.063802601230332,60.0025086208
2.895525,1.0001841416937,0.49276843864145,0.48814477028714,-0.063807683824313,60.0025086208
2.89557,1.0000754139919,0.49279662343905,0.48817245801727,-0.063812766265051,60.0025086208
2.895615,0.99995004756372,0.49282481666257,0.48820015425041,-0.063817848546488,60.0025086208
2.89566,0.99980746897947,0.49285301830081,0.48822785897614,-0.063822930662572,60.0025086208
2.895705,0.99964711113358,0.49288122834253,0.48825557218399,-0.063828012607258,60.0025086208
2.89575,0.99946841340448,0.49290944677646,0.48828329386345,-0.063833094374505,60.0025086208
2.895795,0.99927082181298,0.49293767359131,0.48831102400399,-0.06383817595828,60.0025086208
2.89584,0.99907012443678,0.49296590877574,0.48833876259505,-0.063843257352552,60.0025086208
2.895885,0.99888857849568,0.4929941523184,0.48836650962603,-0.0638483385513,60.0025086208
2.89593,0.99872627033881,0.49302240420789,0.48839426508631,-0.063853419548507,60.002529098987
2.895975,0.9985825572991,0.49305066443279,0.48842202896522,-0.063858500338161,60.002529098987
2.89602,0.99845679290698,0.49307893298166,0.48844980125208,-0.063863580914258,60.002529098987
2.896065,0.99834832707291,0.49310720984301,0.48847758193617,-0.063868661270798,60.002529098987
2.89611,0.99825650627103,0.49313549500533,0.48850537100672,-0.063873741401788,60.002529098987
2.896155,0.99818067372381,0.49316378845708,0.48853316845297,-0.063878821301241,60.002529098987
2.8962,0.99812016958759,0.49319209018668,0.48856097426409,-0.063883900963175,60.002529098987
2.896245,0.99807433113907,0.49322040018254,0.48858878842924,-0.063888980381615,60.002529098987
2.89629,0.99804249296259,0.49324871843302,0.48861661093753,-0.063894059550592,60.002529098987
