TIME,V16_kV,P_fleet_MW,IB32A,IB32B,IB32C,BRK32,IB30A,IB30B,IB30C,BRK30,IB31A,IB31B,IB31C,BRK31
8.4056,160.37,4515.1,5.7134e-07,-9.3145e-06,-6.9755e-06,1,-4.6218e-06,-7.3634e-06,-7.3276e-06,1,1.0106e-05,1.1726e-06,-9.7298e-07,1
8.4058,160.4,4514.9,-8.2696e-07,-1.0416e-05,-8.6509e-06,1,-4.5605e-06,-7.826e-06,-7.1259e-06,1,1.4666e-05,5.075e-06,4.2713e-06,1
8.406,160.41,4520,-1.9515e-06,-9.2462e-06,-9.9696e-06,1,-3.7714e-06,-9.4548e-06,-7.919e-06,1,1.1516e-05,5.7387e-06,6.7573e-06,1
8.4062,160.44,4526.8,-4.1884e-06,-7.2396e-06,-1.2588e-05,1,-1.4291e-06,-1.0224e-05,-8.0945e-06,1,8.9279e-06,9.407e-06,5.6771e-06,1
8.4064,160.48,4530.1,-2.9569e-06,-3.3481e-06,-1.1373e-05,1,-3.1147e-07,-1.1026e-05,-8.4449e-06,1,4.4094e-06,9.7957e-06,1.3633e-06,1
8.4066,160.51,4529,-5.4757e-06,-5.2393e-06,-1.3301e-05,1,-2.6222e-07,-1.1261e-05,-8.3005e-06,1,9.369e-06,9.0723e-06,5.5708e-06,1
8.4068,160.54,4524.8,-5.5495e-06,-5.2807e-06,-1.3185e-05,1,-1.2523e-06,-1.1004e-05,-7.603e-06,1,3.0939e-06,9.4433e-07,-4.5909e-07,1
8.407,160.56,4519.2,-3.7747e-06,-7.8439e-06,-1.2397e-05,1,-1.3125e-06,-8.2154e-06,-4.9809e-06,1,1.1856e-05,6.4647e-06,5.6916e-06,1
8.4072,160.51,4515.1,-1.2184e-06,-5.9492e-06,-9.2737e-06,1,-2.2927e-07,-3.2248e-06,-3.6277e-06,1,1.1961e-05,7.0647e-06,4.9862e-06,1
8.4074,160.4,4515.4,-4.8274e-06,-8.3832e-06,-1.0805e-05,1,-3.3932e-06,-3.6968e-06,-9.6023e-06,1,1.0949e-05,1.0436e-05,2.6265e-06,1
8.4076,160.25,4519,-4.7712e-06,-9.2562e-06,-9.9881e-06,1,-1.8981e-06,-1.4642e-06,-9.8444e-06,1,9.2571e-06,1.1052e-05,3.7028e-06,1
8.4078,160.13,4521.3,-5.8755e-06,-7.1145e-06,-1.1025e-05,1,-1.4925e-06,-2.4462e-06,-1.2116e-05,1,7.4751e-06,1.1447e-05,5.0896e-06,1
8.408,160.05,4520.2,-7.14e-06,-4.0986e-06,-1.1125e-05,1,1.7998e-07,-4.3599e-06,-1.2286e-05,1,6.2983e-06,1.2398e-05,5.3161e-06,1
8.4082,160.01,4515.3,-1.3717e-06,3.7159e-06,-6.7794e-06,1,1.4452e-06,-4.8182e-06,-8.1009e-06,1,6.4015e-06,1.1218e-05,6.3925e-06,1
8.4084,160.03,4508.6,2.999e-06,7.3526e-06,-4.8255e-06,1,4.0779e-07,-5.8939e-06,-7.1325e-06,1,8.2661e-06,8.9601e-06,6.7857e-06,1
8.4086,160.07,4503.7,1.0665e-05,1.1749e-05,1.6003e-06,1,4.9457e-07,-3.6184e-06,-4.9622e-06,1,9.7892e-06,7.7822e-06,6.4405e-06,1
8.4088,160.13,4503.2,6.7114e-06,8.0219e-06,2.7617e-06,1,-3.1359e-06,-4.8164e-06,-9.5193e-06,1,1.0301e-05,8.1266e-06,5.5846e-06,1
8.409,160.21,4505.8,2.2408e-06,5.241e-06,2.6699e-06,1,-2.3513e-06,-1.0249e-06,-9.6721e-06,1,4.9497e-06,8.46e-06,2.1434e-06,1
8.4092,160.28,4508.3,9.0979e-06,9.2286e-06,5.6874e-06,1,-2.3688e-06,-5.9243e-07,-1.0713e-05,1,5.8195e-06,1.3836e-05,4.3564e-06,1
8.4094,160.33,4509.1,8.6489e-06,1.0329e-05,5.0366e-06,1,-1.8095e-06,-7.4229e-07,-9.9316e-06,1,-1.3083e-06,1.0958e-05,5.4596e-07,1
8.4096,160.34,4507.6,-1.3397e-07,5.8308e-06,-1.003e-06,1,-1.4737e-06,-1.7652e-06,-9.7246e-06,1,5.1718e-06,1.3402e-05,5.4376e-06,1
8.4098,160.31,4505.5,6.9261e-06,1.5156e-05,1.9323e-06,1,1.9593e-06,4.206e-07,-5.6428e-06,1,-7.7765e-06,-5.6292e-07,-5.7302e-06,1
8.41,160.23,4505.3,7.6066e-06,1.4525e-05,1.8823e-06,1,-4.847e-06,-5.914e-06,-1.3263e-05,1,-1.0279e-05,-5.1401e-06,-8.5985e-06,1
8.4102,160.08,4507.8,6.8561e-06,1.2533e-05,4.5509e-06,1,2.5588e-08,2.6328e-07,-5.9479e-06,1,3.0654e-07,1.4716e-06,-2.2612e-07,1
8.4104,159.99,4508.9,2.9917e-06,8.0762e-06,5.829e-06,1,-5.6593e-06,-4.0625e-06,-1.4302e-05,1,-8.5812e-06,-2.8091e-06,-7.4886e-06,1
8.4106,159.95,4507.2,5.6491e-06,8.9504e-06,9.4145e-06,1,-4.0464e-06,-2.061e-07,-1.1476e-05,1,-8.6877e-06,-1.6447e-06,-7.261e-06,1
8.4108,159.94,4503.3,5.7598e-06,9.6343e-06,8.6198e-06,1,-8.3538e-06,-2.7541e-06,-1.1215e-05,1,-5.9235e-06,2.2035e-06,-4.4622e-06,1
8.411,159.93,4499.7,6.2875e-06,1.0762e-05,6.9648e-06,1,-8.5191e-06,-1.5018e-06,-6.7101e-06,1,-1.5043e-05,-5.7029e-07,-8.404e-06,1
8.4112,159.92,4497.4,2.3854e-06,9.0498e-06,5.8153e-07,1,-9.5597e-06,-3.0815e-06,-6.8368e-06,1,-1.0798e-05,1.353e-06,-4.1877e-06,1
8.4114,159.93,4498.2,6.7407e-06,1.3982e-05,3.2914e-06,1,-8.2856e-06,-3.3756e-06,-7.8937e-06,1,-1.2334e-05,-3.3863e-06,-8.297e-06,1
8.4116,159.95,4500.3,6.8113e-06,1.2789e-05,4.4141e-06,1,-6.1634e-06,-3.0489e-06,-1.0353e-05,1,-1.1875e-05,-4.95e-06,-6.9122e-06,1
8.4118,160.01,4504.4,4.7418e-06,1.0773e-05,8.4993e-06,1,-4.1593e-06,-2.3841e-06,-1.3089e-05,1,-7.6182e-06,-3.4745e-06,-1.9954e-06,1
8.412,160.08,4505.7,3.0732e-06,9.5013e-06,1.1439e-05,1,-3.0087e-06,-1.7454e-06,-1.4976e-05,1,-1.0381e-05,-4.4561e-06,-2.6758e-06,1
8.4122,160.13,4503,4.1497e-06,8.3762e-06,1.1488e-05,1,-3.4207e-06,-1.3491e-06,-1.5066e-05,1,-1.2087e-05,-3.5382e-06,-4.7111e-06,1
8.4124,160.16,4497.2,3e-06,7.989e-06,1.3025e-05,1,-4.9278e-06,-1.471e-06,-1.3544e-05,1,-1.4237e-05,-2.4954e-06,-7.285e-06,1
8.4126,160.14,4491.6,2.2173e-06,8.8776e-06,1.2919e-05,1,-7.8167e-06,-1.5549e-06,-1.0033e-05,1,-1.3708e-05,-1.1964e-06,-5.1972e-06,1
8.4128,160.1,4490.7,4.4105e-06,1.0189e-05,9.4137e-06,1,-1.0266e-05,-1.4852e-06,-4.1325e-06,1,-1.2684e-05,-2.5548e-06,-5.8392e-06,1
8.413,160.01,4492.1,6.5771e-06,1.0838e-05,6.5984e-06,1,-1.2402e-05,-3.6038e-06,-4.3174e-06,1,-1.4777e-05,-3.4217e-06,-5.8188e-06,1
8.4132,159.89,4493.1,7.5518e-06,1.0498e-05,5.9637e-06,1,-1.4108e-05,-3.4089e-06,-6.5072e-06,1,-1.1166e-05,-4.4057e-06,-2.9519e-06,1
8.4134,159.82,4492.5,7.1019e-06,9.7437e-06,7.168e-06,1,-1.1695e-05,-3.6836e-06,-8.6453e-06,1,-1.3754e-05,-6.9808e-06,-3.283e-06,1
8.4136,159.81,4489.4,4.6882e-06,8.9887e-06,1.0337e-05,1,-9.1115e-06,-4.1105e-06,-1.0522e-05,1,-6.9127e-06,-5.1582e-06,1.6856e-07,1
8.4138,159.83,4485.1,3.572e-06,7.5697e-06,1.2872e-05,1,-7.9231e-06,-4.9642e-06,-1.1136e-05,1,-1.2318e-05,-9.1909e-06,-2.5088e-06,1
8.414,159.86,4481.9,1.8515e-06,7.6039e-06,1.4558e-05,1,-8.124e-06,-5.124e-06,-1.0776e-05,1,-1.3795e-05,-7.8862e-06,-2.3369e-06,1
8.4142,159.89,4480.9,2.6572e-06,7.8892e-06,1.3467e-05,1,-9.8244e-06,-4.8805e-06,-9.3188e-06,1,-1.3302e-05,-6.4799e-06,-4.2361e-06,1
8.4144,159.92,4481.5,6.282e-06,4.7256e-06,1.3006e-05,1,-1.2151e-05,-4.4227e-06,-7.45e-06,1,-1.4311e-05,-4.024e-06,-5.6825e-06,1
8.4146,159.96,4482.4,3.8211e-06,-4.202e-07,5.4528e-06,1,-1.3916e-05,-3.8071e-06,-6.3001e-06,1,-7.6477e-06,2.2471e-06,-1.4502e-06,1
8.4148,159.99,4483.6,9.1481e-06,5.6177e-06,9.2476e-06,1,-1.419e-05,-3.1358e-06,-6.6977e-06,1,-1.1848e-05,-8.1422e-06,-4.0272e-06,1
8.415,160.01,4484,8.7958e-06,4.9026e-06,1.0315e-05,1,-1.3032e-05,-2.5224e-06,-8.4692e-06,1,-1.0915e-05,-1.1517e-05,-1.5858e-06,1
8.4152,160.02,4482.7,6.623e-06,5.8453e-06,1.1545e-05,1,-1.1126e-05,-2.1348e-06,-1.0763e-05,1,1.7945e-06,-2.6229e-06,8.2844e-06,1
8.4154,160.03,4481,4.7169e-06,6.791e-06,1.2506e-05,1,-9.6418e-06,-3.7578e-06,-1.0624e-05,1,6.8779e-06,2.3612e-06,1.4772e-05,1
8.4156,160,4479.9,4.3873e-06,6.0532e-06,1.3573e-05,1,-8.4983e-06,-7.2102e-06,-8.3152e-06,1,-1.3105e-06,-3.0816e-06,5.8349e-06,1
8.4158,159.87,4479.8,5.1913e-06,6.0766e-06,1.2746e-05,1,-8.6673e-06,-9.4729e-06,-5.8836e-06,1,2.5976e-06,1.1518e-05,9.8959e-06,1
8.416,159.72,4480.6,6.3854e-06,4.1683e-06,1.346e-05,1,-1.0039e-05,-1.0794e-05,-3.1908e-06,1,-3.0152e-06,6.7918e-06,4.3443e-06,1
8.4162,159.65,4481.3,9.0737e-06,3.5496e-06,1.139e-05,1,-1.2973e-05,-9.05e-06,-2.0005e-06,1,-1.089e-05,-4.615e-06,-3.0998e-06,1
8.4164,159.63,4480.6,8.9957e-06,3.8477e-06,1.117e-05,1,-1.2797e-05,-9.0855e-06,-2.1414e-06,1,-2.8414e-06,-2.2453e-06,3.0859e-06,1
8.4166,159.62,4478.2,7.2143e-06,2.9771e-06,7.8065e-06,1,-1.1635e-05,-6.2974e-06,-6.0919e-06,1,-9.3692e-06,-1.4012e-05,-6.336e-07,1
8.4168,159.65,4475.7,9.7198e-06,4.127e-06,1.0167e-05,1,-1.0684e-05,-5.9112e-06,-7.4285e-06,1,1.6056e-06,-5.6758e-06,7.3097e-06,1
8.417,159.69,4474,9.5094e-06,3.8238e-06,1.068e-05,1,-9.8772e-06,-5.7861e-06,-8.3606e-06,1,-2.1623e-06,-7.891e-06,4.3543e-06,1
8.4172,159.76,4473.8,4.7962e-06,3.7487e-07,7.8236e-06,1,-8.155e-06,-7.2476e-06,-8.6213e-06,1,-9.7012e-06,-1.1661e-05,-2.6525e-06,1
8.4174,159.84,4474.5,8.5112e-06,1.5058e-06,9.7035e-06,1,-8.2403e-06,-9.1999e-06,-6.5836e-06,1,-4.4594e-06,-4.7219e-06,-1.939e-06,1
8.4176,159.88,4475.4,1.0055e-05,1.1792e-06,1.2779e-05,1,-8.7639e-06,-1.0544e-05,-4.7164e-06,1,-6.3141e-06,-5.361e-06,-5.7054e-06,1
8.4178,159.9,4474.5,1.2149e-06,-6.3365e-06,1.9078e-06,1,-9.4972e-06,-1.1527e-05,-2.9997e-06,1,-7.2583e-06,-9.3401e-06,-7.4164e-06,1
8.418,159.88,4472.9,5.3604e-06,-5.7333e-06,8.958e-07,1,-1.0308e-05,-1.116e-05,-2.5555e-06,1,1.9728e-06,-3.3336e-06,3.4867e-07,1
8.4182,159.83,4472.7,8.6487e-06,-2.9535e-06,3.8542e-06,1,-1.0226e-05,-1.0204e-05,-3.5936e-06,1,-7.1661e-06,-1.2572e-05,-2.9091e-06,1
8.4184,159.71,4474.1,1.0667e-05,2.1239e-06,6.8587e-06,1,-9.5706e-06,-9.1262e-06,-5.327e-06,1,-6.6418e-06,-1.5236e-05,-2.1369e-06,1
8.4186,159.58,4475.8,2.639e-06,-9.2461e-07,1.0363e-06,1,-7.2738e-06,-8.8632e-06,-7.8867e-06,1,1.5755e-06,-6.1115e-06,3.6473e-06,1
8.4188,159.52,4476.5,1.0045e-05,4.3916e-06,9.5778e-06,1,-6.1891e-06,-9.7395e-06,-8.0952e-06,1,-4.2761e-06,-7.3223e-06,-1.3213e-08,1
8.419,159.5,4476.4,1.2551e-06,-3.9505e-06,-1.2503e-07,1,-6.0083e-06,-9.9172e-06,-8.0982e-06,1,-8.7585e-06,-1.0816e-05,-4.4408e-06,1
8.4192,159.51,4476.4,7.1884e-06,-2.8224e-06,3.5695e-06,1,-6.1923e-06,-1.2418e-05,-5.4139e-06,1,-8.3401e-06,-8.8564e-06,-6.8184e-06,1
8.4194,159.53,4477.4,1.4205e-05,1.4741e-06,8.3344e-06,1,-8.6144e-06,-1.2242e-05,-3.1677e-06,1,-5.6145e-06,-9.0009e-06,-9.3995e-06,1
8.4196,159.57,4477.9,-3.6739e-07,-9.278e-06,-7.0954e-06,1,-9.4249e-06,-1.1982e-05,-2.6166e-06,1,-3.4663e-06,-1.0107e-05,-1.0442e-05,1
8.4198,159.65,4477.7,7.6053e-07,-5.7266e-06,-5.3073e-06,1,-8.7229e-06,-1.1121e-05,-4.1802e-06,1,-3.0934e-06,-1.1646e-05,-9.2758e-06,1
8.42,159.72,4477.5,-2.4565e-06,-9.7897e-06,-1.1769e-05,1,-6.9249e-06,-1.0377e-05,-6.7222e-06,1,-4.248e-06,-1.2986e-05,-6.7809e-06,1
8.4202,159.81,4477.3,-2.6776e-06,-9.6589e-06,-1.1679e-05,1,-5.2108e-06,-1.0151e-05,-8.6617e-06,1,-5.392e-06,-1.2707e-05,-5.9161e-06,1
8.4204,159.87,4478.4,-3.0341e-06,-1.0765e-05,-1.0216e-05,1,-4.795e-06,-1.0561e-05,-8.6675e-06,1,-6.0012e-06,-1.126e-05,-6.7534e-06,1
8.4206,159.9,4479.6,3.9574e-06,-2.4484e-06,-1.6373e-08,1,-5.4025e-06,-1.1091e-05,-6.6456e-06,1,-6.3677e-06,-1.0219e-05,-7.4278e-06,1
8.4208,159.9,4478.9,1.7026e-07,-7.3721e-06,-8.0622e-06,1,-6.2194e-06,-1.1974e-05,-5.8307e-06,1,-5.502e-06,-8.589e-06,-9.9239e-06,1
8.421,159.86,4478,-1.3082e-06,-1.0474e-05,-1.2233e-05,1,-4.2805e-06,-9.5339e-06,-4.9452e-06,1,-4.9615e-06,-8.8143e-06,-1.0239e-05,1
8.4212,159.76,4478.4,3.5097e-06,-4.9154e-06,-5.1802e-06,1,-4.9723e-06,-1.2248e-05,-6.8039e-06,1,-3.8365e-06,-8.5707e-06,-1.1608e-05,1
8.4214,159.61,4479.8,-2.3682e-06,-1.0007e-05,-1.164e-05,1,-4.5994e-06,-1.1794e-05,-7.6301e-06,1,-2.1356e-06,-7.8164e-06,-1.4063e-05,1
8.4216,159.53,4482.5,3.9701e-07,-2.7651e-06,-7.4528e-06,1,-1.5702e-06,-8.7068e-06,-8.7649e-06,1,-3.8227e-06,-1.0291e-05,-9.9011e-06,1
8.4218,159.57,4483.8,-2.7269e-06,-3.9832e-06,-1.1506e-05,1,-2.9022e-06,-9.9252e-06,-1.1196e-05,1,1.0316e-05,6.6504e-06,7.0474e-06,1
8.422,159.65,4483.2,-2.2502e-06,-2.9717e-06,-1.1518e-05,1,-4.0502e-06,-1.0181e-05,-9.7922e-06,1,9.9035e-06,6.8516e-06,7.2592e-06,1
8.4222,159.73,4480.9,-1.6047e-06,-4.1028e-06,-1.1116e-05,1,-3.8312e-06,-1.1595e-05,-8.5977e-06,1,1.0309e-05,7.7943e-06,5.9108e-06,1
8.4224,159.79,4477.6,-8.1253e-07,-6.2623e-06,-9.8075e-06,1,-3.2817e-06,-1.1077e-05,-7.4654e-06,1,1.1199e-05,8.8835e-06,3.9317e-06,1
8.4226,159.81,4473.9,-1.0714e-06,-8.9439e-06,-9.078e-06,1,-3.3948e-06,-9.3111e-06,-6.8867e-06,1,1.1236e-05,8.7207e-06,1.7271e-06,1
8.4228,159.82,4472.5,-1.9854e-06,-9.1615e-06,-9.6741e-06,1,-3.8183e-06,-7.9932e-06,-7.7223e-06,1,9.3547e-06,7.064e-06,-9.1889e-07,1
8.423,159.83,4473.6,2.2253e-06,8.9896e-09,-5.895e-06,1,-3.4755e-06,-7.3213e-06,-8.8139e-06,1,1.0323e-05,1.0104e-05,2.0956e-07,1
8.4232,159.86,4476.1,-2.5852e-06,-4.9201e-06,-1.393e-05,1,-2.5592e-06,-7.9813e-06,-9.2107e-06,1,1.1043e-05,1.1082e-05,1.8893e-06,1
8.4234,159.87,4478.2,-5.1468e-06,-2.9564e-06,-1.588e-05,1,-1.2061e-07,-7.7839e-06,-7.2623e-06,1,3.8051e-06,3.2628e-06,-2.5637e-06,1
8.4236,159.87,4478.3,-3.3925e-06,3.9611e-06,-1.3959e-05,1,1.7792e-06,-6.7299e-06,-6.0736e-06,1,8.4927e-06,1.3228e-05,2.2938e-06,1
8.4238,159.83,4475.8,-6.1011e-06,-4.3197e-07,-1.7482e-05,1,1.7866e-06,-5.5037e-06,-7.0684e-06,1,7.7623e-06,1.2203e-05,3.025e-06,1
8.424,159.74,4472.9,-1.4231e-06,9.605e-07,-7.6831e-06,1,-2.6484e-07,-4.7414e-06,-8.9183e-06,1,-1.3552e-06,7.0259e-07,-3.588e-06,1
8.4242,159.59,4470.8,-3.4419e-06,-9.3824e-06,-1.1191e-05,1,1.8061e-06,2.1131e-07,-5.5069e-06,1,-3.3844e-06,-4.639e-07,-7.9919e-06,1
8.4244,159.47,4470.7,-1.332e-06,-8.6172e-06,-5.4593e-06,1,-4.6676e-06,-5.4466e-06,-1.3909e-05,1,-6.9402e-06,-4.4595e-06,-1.2615e-05,1
8.4246,159.41,4473.1,-4.874e-06,-8.0202e-06,-1.1121e-05,1,1.8535e-06,1.2813e-06,-5.4771e-06,1,-7.0873e-06,-4.4038e-06,-1.2524e-05,1
8.4248,159.42,4473.8,-6.2672e-06,-2.5725e-06,-1.1246e-05,1,-3.1836e-06,-4.2097e-06,-1.2723e-05,1,-7.8467e-06,-4.3181e-06,-1.185e-05,1
8.425,159.45,4470.8,-9.3444e-06,1.873e-06,-1.6544e-05,1,-5.6266e-07,-3.4946e-06,-7.8584e-06,1,-8.2998e-06,-4.3661e-06,-1.1349e-05,1
8.4252,159.5,4467,-9.6621e-06,3.8104e-06,-1.8164e-05,1,3.1532e-07,-4.0939e-06,-5.5951e-06,1,-8.8821e-06,-4.9522e-06,-1.018e-05,1
8.4254,159.54,4465.7,-8.484e-06,1.4496e-06,-1.3977e-05,1,-7.1023e-07,-5.1783e-06,-7.0226e-06,1,-2.7793e-06,4.8558e-07,-5.7726e-06,1
8.4256,159.57,4466.3,-8.1892e-06,-2.9553e-06,-1.2871e-05,1,-1.2669e-06,-4.9244e-06,-8.8338e-06,1,-3.0485e-06,-1.454e-07,-8.4059e-06,1
8.4258,159.61,4468.4,-6.8893e-06,-7.4922e-06,-8.7048e-06,1,2.0572e-07,-5.0476e-07,-6.7568e-06,1,-8.5767e-06,-3.1823e-06,-1.2256e-05,1
8.426,159.66,4470.4,-7.4122e-06,-9.1418e-06,-7.4618e-06,1,-4.9104e-06,-3.9064e-06,-1.5207e-05,1,-1.0552e-05,-1.3042e-06,-9.1916e-06,1
8.4262,159.7,4469.2,-6.0763e-06,-7.357e-06,-8.0276e-06,1,-2.133e-06,1.5779e-06,-1.2196e-05,1,-1.3171e-05,-1.3575e-06,-9.4857e-06,1
8.4264,159.7,4469.4,-7.4273e-06,-3.085e-06,-1.004e-05,1,-5.5277e-06,-3.2332e-06,-1.5263e-05,1,-1.2096e-05,-2.1562e-06,-9.7619e-06,1
8.4266,159.65,4472.2,-8.2373e-06,2.7895e-06,-1.0243e-05,1,-2.434e-06,-3.62e-07,-7.2419e-06,1,-1.0336e-05,-1.6783e-06,-7.2357e-06,1
8.4268,159.57,4474,-1.0838e-05,3.552e-06,-1.3591e-05,1,-3.9056e-06,-2.5957e-06,-5.9675e-06,1,-1.0713e-05,-3.7287e-06,-7.603e-06,1
8.427,159.48,4472.9,-1.168e-05,1.5043e-06,-1.384e-05,1,-6.2046e-06,-5.6525e-06,-7.4546e-06,1,-1.0074e-05,-4.9741e-06,-8.9661e-06,1
8.4272,159.47,4470.9,-1.1946e-05,-3.7487e-07,-1.1695e-05,1,-5.248e-06,-3.665e-06,-6.8041e-06,1,-1.0432e-05,-3.3104e-06,-1.0269e-05,1
8.4274,159.5,4469,-9.7121e-06,-5.1778e-06,-9.1259e-06,1,-6.5532e-06,-3.9245e-06,-1.1601e-05,1,-1.0487e-05,-3.1365e-06,-1.0391e-05,1
8.4276,159.56,4468.8,-8.5609e-06,-6.9593e-06,-8.4956e-06,1,-5.0355e-06,-5.6709e-07,-1.2216e-05,1,-1.1472e-05,-1.7943e-06,-1.0748e-05,1
8.4278,159.62,4473.6,-9.3095e-06,-8.1582e-06,-6.548e-06,1,-6.64e-06,-9.0474e-07,-1.425e-05,1,-1.1193e-05,-2.6579e-07,-8.2824e-06,1
8.428,159.7,4478.7,-1.2584e-05,-5.6342e-06,-5.6854e-06,1,-6.7844e-06,-5.7111e-07,-1.2435e-05,1,-1.2464e-05,-2.1132e-06,-3.6933e-06,1
8.4282,159.77,4481.5,-1.2769e-05,-3.8978e-06,-7.3487e-06,1,-7.4516e-06,-1.8758e-06,-1.0277e-05,1,-1.395e-05,-4.4294e-06,-1.405e-06,1
8.4284,159.85,4480.1,-1.162e-05,-7.3187e-07,-1.1663e-05,1,-7.6596e-06,-3.3869e-06,-8.4867e-06,1,-1.2752e-05,-5.2247e-06,-1.9498e-06,1
8.4286,159.94,4476.5,-3.0602e-06,8.2819e-06,-1.5625e-06,1,-7.027e-06,-4.198e-06,-8.3346e-06,1,-1.0125e-05,-3.9097e-06,-3.7596e-06,1
8.4288,160,4474.5,-1.4096e-06,1.0424e-05,6.9043e-06,1,-5.7033e-06,-3.8837e-06,-1.0106e-05,1,-1.2272e-05,-4.4888e-06,-7.2541e-06,1
8.429,160.05,4475.6,-1.9144e-06,8.0102e-06,5.7065e-06,1,-4.3559e-06,-2.9648e-06,-1.2587e-05,1,-1.1758e-05,-3.7255e-06,-8.5306e-06,1
8.4292,160.05,4480.1,6.1767e-07,6.7808e-06,8.3559e-06,1,-5.6794e-06,-2.0357e-06,-1.3524e-05,1,-5.7098e-06,2.3865e-06,-5.2942e-06,1
8.4294,160,4484.9,3.0307e-06,6.3982e-06,1.0098e-05,1,-7.113e-06,-6.4908e-07,-8.8879e-06,1,-1.4781e-05,-3.8909e-06,-5.3429e-06,1
8.4296,159.89,4485.6,3.5019e-06,8.8005e-06,8.9764e-06,1,-1.0394e-05,-2.2862e-06,-7.8169e-06,1,-1.6853e-05,-6.4293e-06,-7.3184e-07,1
8.4298,159.74,4481.4,-3.4332e-06,1.8895e-06,2.4936e-08,1,-1.3738e-05,-2.9122e-06,-7.3733e-06,1,-1.4252e-05,-6.286e-06,9.1939e-07,1
8.43,159.66,4476.6,-4.9128e-06,6.7796e-06,1.1929e-06,1,-1.3421e-05,-4.3349e-06,-6.2675e-06,1,-1.5633e-05,-6.1044e-06,-2.277e-06,1
8.4302,159.65,4473.2,-3.333e-07,1.4957e-05,9.3906e-06,1,-1.1569e-05,-5.1863e-06,-7.2589e-06,1,-9.8812e-06,-3.7847e-06,-3.5429e-06,1
8.4304,159.69,4474.9,-2.1725e-07,8.7121e-06,1.0211e-05,1,-1.0001e-05,-5.9876e-06,-8.0257e-06,1,-1.1709e-05,-6.71e-06,-5.5954e-06,1
8.4306,159.74,4477.9,-4.0386e-07,3.494e-08,9.2697e-06,1,-8.1162e-06,-5.1953e-06,-1.0703e-05,1,-6.2966e-06,-5.6059e-06,-3.8564e-06,1
8.4308,159.78,4479.9,3.5571e-06,2.4437e-06,1.1975e-05,1,-1.0138e-05,-3.1083e-06,-1.0768e-05,1,-1.1244e-05,-7.5799e-06,-5.191e-06,1
8.431,159.79,4478.8,4.133e-06,1.8483e-06,1.0214e-05,1,-1.0265e-05,-3.0172e-06,-1.0733e-05,1,-7.413e-06,-3.1472e-06,2.8892e-08,1
8.4312,159.8,4478.2,1.0097e-06,7.578e-07,5.891e-06,1,-1.2586e-05,-2.7549e-06,-8.6743e-06,1,-1.5558e-05,-8.6403e-06,1.8388e-07,1
8.4314,159.81,4477.6,3.3299e-06,1.066e-05,1.0024e-05,1,-1.3907e-05,-3.1273e-06,-6.9804e-06,1,-1.5304e-05,-9.5131e-06,8.0222e-07,1
8.4316,159.85,4476.6,1.9118e-06,1.1218e-05,1.0884e-05,1,-1.4067e-05,-3.9702e-06,-5.9773e-06,1,-1.4212e-05,-7.529e-06,-1.2973e-06,1
8.4318,159.87,4475.9,-3.2342e-06,1.8745e-06,6.0436e-06,1,-1.0193e-05,-7.3839e-06,-6.4376e-06,1,5.8675e-07,4.7088e-06,5.24e-06,1
8.432,159.88,4476.1,2.7686e-06,8.3787e-06,1.2867e-05,1,-9.4487e-06,-8.4778e-06,-6.0884e-06,1,6.4058e-06,4.0671e-06,6.7814e-06,1
8.4322,159.83,4477.7,5.7238e-06,4.4637e-06,1.3826e-05,1,-8.3803e-06,-7.966e-06,-7.6686e-06,1,7.6628e-06,2.9294e-06,8.2176e-06,1
8.4324,159.7,4479.7,3.1348e-06,-4.3234e-06,7.378e-06,1,-9.1161e-06,-7.064e-06,-7.8349e-06,1,7.4004e-06,5.6194e-06,1.0995e-05,1
8.4326,159.58,4480,7.4623e-06,4.9796e-06,1.1572e-05,1,-9.5956e-06,-7.4431e-06,-6.9763e-06,1,4.9598e-06,6.4709e-06,1.2584e-05,1
8.4328,159.51,4479,5.8415e-06,5.2904e-06,8.5494e-06,1,-1.1757e-05,-6.2995e-06,-5.9588e-06,1,3.826e-06,6.9053e-06,1.3283e-05,1
8.433,159.49,4474.5,4.5689e-06,6.2016e-06,9.2945e-06,1,-1.2397e-05,-5.7199e-06,-5.8976e-06,1,2.976e-06,7.0551e-06,1.3983e-05,1
8.4332,159.53,4469.6,5.0523e-06,7.8505e-06,1.1111e-05,1,-1.2626e-05,-6.1049e-06,-5.2845e-06,1,4.2265e-06,7.3807e-06,1.2407e-05,1
8.4334,159.57,4469.2,5.9958e-06,5.845e-06,1.2173e-05,1,-1.1129e-05,-8.4597e-06,-4.4262e-06,1,2.0529e-06,-1.1167e-06,6.3382e-06,1
8.4336,159.64,4472.2,7.7551e-06,4.1335e-06,1.2125e-05,1,-9.2253e-06,-9.4214e-06,-5.3682e-06,1,5.0235e-06,-2.2887e-06,6.7511e-06,1
8.4338,159.73,4473.8,8.7091e-06,3.5744e-06,1.173e-05,1,-8.7866e-06,-9.9524e-06,-5.2761e-06,1,1.0107e-05,3.1338e-06,1.0774e-05,1
8.434,159.76,4472.6,9.1199e-06,4.397e-06,1.0497e-05,1,-7.5543e-06,-1.1901e-05,-4.5598e-06,1,8.4775e-06,6.3729e-06,9.1638e-06,1
