TIME,V16_kV,P_fleet_MW
8.5792,233.84,6250.3
8.5794,233.93,6250.3
8.5796,233.95,6253
8.5798,233.91,6256.5
8.58,233.83,6257.8
8.5802,233.75,6257.1
8.5804,233.66,6254.1
8.5806,233.53,6251.3
8.5808,233.34,6249.6
8.581,233.15,6251.2
8.5812,233.04,6255.9
8.5814,233.08,6258.1
8.5816,233.26,6256.1
8.5818,233.46,6251.9
8.582,233.65,6250.9
8.5822,233.74,6252.7
8.5824,233.72,6254
8.5826,233.64,6254.3
8.5828,233.54,6252.3
8.583,233.44,6250.7
8.5832,233.3,6254.5
8.5834,233.16,6265.7
8.5836,233.16,6274.9
8.5838,233.26,6272.6
8.584,233.41,6264.5
8.5842,233.53,6258.2
8.5844,233.56,6255.9
8.5846,233.52,6259.8
8.5848,233.52,6269.1
8.585,233.62,6275.5
8.5852,233.75,6274
8.5854,233.87,6268.2
8.5856,233.9,6264.6
8.5858,233.76,6265.5
8.586,233.52,6269.3
8.5862,233.29,6274.6
8.5864,233.16,6278.5
8.5866,233.18,6278.7
8.5868,233.24,6276.9
8.587,233.34,6278
8.5872,233.53,6281.1
8.5874,233.73,6282.5
8.5876,233.87,6281.9
8.5878,233.96,6280.8
8.588,233.99,6281.2
8.5882,233.96,6281.9
8.5884,233.92,6280.9
8.5886,233.86,6278.6
8.5888,233.74,6278.5
8.589,233.62,6278
8.5892,233.55,6275.3
8.5894,233.48,6274.7
8.5896,233.44,6276.7
8.5898,233.46,6275
8.59,233.54,6270.8
8.5902,233.67,6271
8.5904,233.85,6272.1
8.5906,233.97,6272.2
8.5908,234.02,6272
8.591,234.01,6273.2
8.5912,233.91,6271.7
8.5914,233.79,6266.4
8.5916,233.6,6262.4
8.5918,233.46,6260.5
8.592,233.43,6260.1
8.5922,233.47,6259.4
8.5924,233.55,6258.8
8.5926,233.63,6259.3
8.5928,233.72,6258.7
8.593,233.81,6257.2
8.5932,233.91,6255.8
8.5934,234,6255.3
8.5936,234.07,6256
8.5938,234.08,6255.7
8.594,234.02,6255.8
8.5942,233.88,6255.9
8.5944,233.68,6254.2
8.5946,233.51,6253.8
8.5948,233.42,6254
8.595,233.39,6254.6
8.5952,233.42,6253.6
8.5954,233.55,6250.7
8.5956,233.71,6247.3
8.5958,233.84,6245.5
8.596,233.9,6246.7
8.5962,233.93,6249.6
8.5964,233.93,6250.6
8.5966,233.91,6250.6
8.5968,233.89,6249.3
8.597,233.81,6245.9
8.5972,233.62,6242.6
8.5974,233.43,6240.4
8.5976,233.28,6242.7
8.5978,233.16,6246.5
8.598,233.17,6248.4
8.5982,233.34,6246.4
8.5984,233.55,6240
8.5986,233.7,6233.8
8.5988,233.76,6233.2
8.599,233.76,6237.8
8.5992,233.75,6244.1
8.5994,233.76,6248.3
8.5996,233.74,6247.5
8.5998,233.65,6247.2
8.6,233.54,6250.3
8.6002,233.52,6251.8
8.6004,233.52,6250.4
8.6006,233.52,6247.9
8.6008,233.55,6246
8.601,233.63,6243.6
8.6012,233.75,6244.7
8.6014,233.9,6250.3
8.6016,234.04,6255.1
8.6018,234.14,6257.6
8.602,234.21,6257.2
8.6022,234.24,6256.8
8.6024,234.21,6257
8.6026,234.07,6258.4
8.6028,233.87,6259.2
8.603,233.73,6256
8.6032,233.66,6252.3
8.6034,233.66,6250.1
8.6036,233.74,6248.7
8.6038,233.85,6249.1
8.604,233.95,6250.6
8.6042,234,6250.8
8.6044,234.05,6248.7
8.6046,234.15,6245.4
8.6048,234.23,6244.1
8.605,234.23,6244.8
8.6052,234.07,6247.2
8.6054,233.81,6251.7
8.6056,233.6,6255.4
8.6058,233.52,6255.1
8.606,233.58,6253.4
8.6062,233.73,6249.7
8.6064,233.84,6244.9
8.6066,233.89,6241.7
8.6068,233.9,6241.4
8.607,233.92,6242.5
8.6072,233.96,6244.2
8.6074,234.03,6244.9
8.6076,234.07,6244
8.6078,234.04,6240.6
8.608,233.91,6238.2
8.6082,233.72,6238.9
8.6084,233.49,6239.3
8.6086,233.3,6239.6
8.6088,233.22,6240.6
8.609,233.25,6242.4
8.6092,233.38,6242.3
8.6094,233.54,6237.9
8.6096,233.66,6235.2
8.6098,233.74,6233.1
8.61,233.78,6232.8
8.6102,233.81,6234.3
8.6104,233.82,6239
8.6106,233.79,6244.6
8.6108,233.7,6244.5
8.611,233.52,6240.2
8.6112,233.27,6233.5
8.6114,233.07,6227.7
8.6116,232.95,6229
8.6118,232.99,6234.1
8.612,233.16,6238.2
8.6122,233.38,6237.7
8.6124,233.56,6232.4
8.6126,233.64,6225.7
8.6128,233.63,6222.8
8.613,233.56,6225.5
8.6132,233.48,6229.4
8.6134,233.42,6232
8.6136,233.37,6233.5
8.6138,233.28,6232.5
8.614,233.11,6229.1
8.6142,232.95,6229.3
8.6144,232.88,6231.1
8.6146,232.91,6230.9
8.6148,233.03,6229.3
8.615,233.2,6229.8
8.6152,233.38,6230.6
8.6154,233.51,6232.1
8.6156,233.58,6233.8
8.6158,233.6,6236
8.616,233.59,6237.5
8.6162,233.55,6237
8.6164,233.49,6236.9
8.6166,233.38,6236.3
8.6168,233.26,6236
8.617,233.1,6237.3
8.6172,232.95,6238.2
8.6174,232.87,6236.1
8.6176,232.9,6232.7
8.6178,233.02,6228.6
8.618,233.21,6226.1
8.6182,233.38,6227.9
8.6184,233.48,6234
8.6186,233.51,6237.6
8.6188,233.44,6236.3
8.619,233.31,6234.4
8.6192,233.17,6233.8
8.6194,233.01,6237.2
8.6196,232.94,6242.7
8.6198,232.93,6246
8.62,232.93,6244
8.6202,233.02,6238.6
8.6204,233.15,6233.8
8.6206,233.25,6233.3
8.6208,233.31,6236.9
8.621,233.35,6241
8.6212,233.38,6243.3
8.6214,233.36,6243.8
8.6216,233.31,6243.8
8.6218,233.26,6244.9
8.622,233.2,6247.1
8.6222,233.14,6249.4
8.6224,232.99,6251.3
8.6226,232.92,6251.7
8.6228,232.93,6249.8
8.623,233.01,6246.8
8.6232,233.14,6243.6
8.6234,233.26,6240.9
8.6236,233.33,6240.4
8.6238,233.37,6243
8.624,233.41,6245.2
8.6242,233.43,6244.6
8.6244,233.45,6243.6
8.6246,233.44,6242
8.6248,233.36,6240.4
8.625,233.17,6238.4
8.6252,232.92,6237.7
8.6254,232.79,6237.7
8.6256,232.77,6237.7
8.6258,232.86,6235.8
8.626,233.02,6232.8
8.6262,233.16,6228.5
8.6264,233.26,6226.9
8.6266,233.32,6228.2
8.6268,233.32,6229.3
8.627,233.29,6229
8.6272,233.3,6228.2
8.6274,233.26,6227.4
8.6276,233.11,6226.5
8.6278,232.94,6227.3
8.628,232.79,6227.8
8.6282,232.7,6226.9
8.6284,232.66,6225.8
8.6286,232.73,6228
8.6288,232.89,6231.6
8.629,233.08,6231.7
8.6292,233.26,6230.2
8.6294,233.38,6228.1
8.6296,233.41,6225.6
8.6298,233.38,6223.7
8.63,233.31,6224.5
8.6302,233.21,6227.4
8.6304,233.11,6227.9
8.6306,232.98,6227.7
8.6308,232.77,6227.3
8.631,232.61,6226
8.6312,232.57,6224.6
8.6314,232.66,6222.5
8.6316,232.84,6221.9
8.6318,233.01,6222.7
8.632,233.15,6221.8
8.6322,233.2,6222.1
8.6324,233.18,6223
8.6326,233.15,6226.8
8.6328,233.12,6230.8
8.633,233.09,6231.3
8.6332,232.98,6232.4
8.6334,232.88,6233.8
8.6336,232.82,6231.2
8.6338,232.77,6226.3
8.634,232.74,6222.4
8.6342,232.76,6221.3
8.6344,232.81,6224
8.6346,232.91,6228.6
8.6348,233.02,6232.6
8.635,233.16,6233.6
8.6352,233.31,6230.3
8.6354,233.34,6224.7
8.6356,233.23,6220.8
8.6358,233.03,6223.2
8.636,232.79,6235.5
8.6362,232.64,6248.2
8.6364,232.67,6247.6
8.6366,232.81,6235.3
8.6368,232.95,6225.9
8.637,233.05,6225.3
8.6372,233.08,6237
8.6374,233.13,6252.7
8.6376,233.22,6261.7
8.6378,233.3,6259.7
8.638,233.43,6253.9
8.6382,233.54,6248.9
8.6384,233.54,6245
8.6386,233.4,6245.3
8.6388,233.16,6249
8.639,232.98,6251.6
8.6392,232.89,6252.9
8.6394,232.86,6253.6
8.6396,232.91,6253.1
8.6398,233.03,6251.3
8.64,233.18,6248.2
8.6402,233.3,6245.8
8.6404,233.37,6245.3
8.6406,233.4,6247.4
8.6408,233.39,6251.3
8.641,233.4,6253.9
8.6412,233.41,6255.2
8.6414,233.37,6255.2
8.6416,233.22,6252.9
8.6418,233.02,6250.7
8.642,232.95,6248.9
8.6422,232.96,6249.5
8.6424,233.02,6251
8.6426,233.14,6250.9
8.6428,233.27,6248.1
8.643,233.39,6245.2
8.6432,233.46,6244.1
8.6434,233.49,6244.8
8.6436,233.51,6246.1
8.6438,233.51,6247.8
8.644,233.52,6246.9
8.6442,233.46,6243.4
8.6444,233.21,6243.2
8.6446,232.97,6246.9
8.6448,232.9,6249.7
8.645,232.98,6249.5
8.6452,233.19,6246.8
8.6454,233.41,6244.4
8.6456,233.54,6242.7
8.6458,233.59,6242.8
8.646,233.59,6243.1
8.6462,233.61,6243.7
8.6464,233.65,6244
8.6466,233.72,6245.1
8.6468,233.75,6246.1
8.647,233.65,6245.7
8.6472,233.45,6244.6
8.6474,233.35,6242.6
8.6476,233.33,6239.4
8.6478,233.32,6240.4
8.648,233.35,6244.1
8.6482,233.44,6246.6
8.6484,233.55,6246.5
8.6486,233.67,6246.8
8.6488,233.79,6249.3
8.649,233.92,6252.1
8.6492,233.99,6253.8
8.6494,233.98,6254.4
8.6496,233.91,6254.6
8.6498,233.78,6255.7
8.65,233.62,6259
8.6502,233.52,6262.6
8.6504,233.49,6262.9
8.6506,233.53,6258.7
8.6508,233.63,6254.8
8.651,233.76,6252.6
8.6512,233.85,6253.6
8.6514,233.94,6258.7
8.6516,234.02,6265
8.6518,234.08,6265.8
8.652,234.13,6259.5
8.6522,234.16,6252.8
8.6524,234.06,6251.6
8.6526,233.86,6253.5
8.6528,233.7,6257.5
8.653,233.64,6262.9
8.6532,233.59,6266.2
8.6534,233.59,6267.1
8.6536,233.65,6267.4
8.6538,233.72,6266.2
8.654,233.84,6263.6
8.6542,233.99,6262.7
8.6544,234.12,6267.2
8.6546,234.22,6270.4
8.6548,234.25,6269.7
8.655,234.16,6268
8.6552,234.02,6265.6
8.6554,233.86,6264.8
8.6556,233.67,6264
8.6558,233.64,6263.8
8.656,233.7,6260.9
8.6562,233.76,6257.7
8.6564,233.78,6256.5
8.6566,233.83,6256.3
8.6568,233.88,6256
8.657,233.95,6254.6
8.6572,234.03,6253.2
8.6574,234.09,6253.1
8.6576,234.08,6253.2
8.6578,234.01,6250.2
8.658,233.88,6247.1
8.6582,233.67,6245.8
8.6584,233.48,6246.1
8.6586,233.37,6247.8
8.6588,233.32,6248.8
8.659,233.34,6248.9
8.6592,233.46,6246.7
8.6594,233.59,6240.7
8.6596,233.67,6234.7
8.6598,233.71,6232.9
8.66,233.73,6233.9
8.6602,233.73,6236.7
8.6604,233.72,6239.7
8.6606,233.69,6239.6
8.6608,233.58,6236.3
8.661,233.43,6233.5
8.6612,233.29,6232.6
8.6614,233.2,6232.2
8.6616,233.11,6233.9
8.6618,233.06,6234
8.662,233.08,6232.2
8.6622,233.14,6230.1
8.6624,233.26,6229.1
8.6626,233.41,6229.7
8.6628,233.52,6231.6
8.663,233.62,6232.8
8.6632,233.62,6232.2
8.6634,233.47,6230.9
8.6636,233.28,6229.2
8.6638,233.09,6228
8.664,232.89,6226.8
8.6642,232.77,6224.8
8.6644,232.75,6224
8.6646,232.81,6226.2
8.6648,232.95,6229.5
8.665,233.12,6230.7
8.6652,233.27,6227.4
8.6654,233.4,6223.3
8.6656,233.49,6222.1
8.6658,233.53,6224.1
8.666,233.55,6228.3
8.6662,233.51,6232.7
8.6664,233.4,6237.4
8.6666,233.22,6239.3
8.6668,233.05,6236.8
8.667,232.98,6232.3
8.6672,232.98,6227.8
8.6674,233.02,6226.8
8.6676,233.09,6228.3
8.6678,233.19,6231.5
8.668,233.28,6234
8.6682,233.35,6235.2
8.6684,233.42,6234.9
8.6686,233.51,6231.6
8.6688,233.58,6231.5
8.669,233.58,6233.3
8.6692,233.45,6235.6
8.6694,233.34,6238.7
8.6696,233.31,6240
8.6698,233.27,6236.2
8.67,233.19,6231.1
8.6702,233.17,6226.6
8.6704,233.24,6224.4
8.6706,233.35,6226.7
8.6708,233.46,6235.2
8.671,233.58,6240.9
8.6712,233.69,6237.3
8.6714,233.67,6231.2
8.6716,233.56,6228.6
8.6718,233.42,6228.1
8.672,233.26,6233
8.6722,233.1,6246
8.6724,233,6253.4
8.6726,232.93,6247.1
8.6728,232.88,6237.3
8.673,232.83,6231.2
8.6732,232.85,6227
8.6734,232.97,6225.3
8.6736,233.13,6227.8
8.6738,233.24,6232.1
8.674,233.28,6232.1
8.6742,233.22,6229.9
8.6744,233.11,6227.7
8.6746,232.99,6225.5
8.6748,232.87,6223.1
8.675,232.73,6221.8
8.6752,232.6,6222.2
8.6754,232.49,6222.8
8.6756,232.4,6224
8.6758,232.38,6225.2
8.676,232.45,6223.6
8.6762,232.58,6219.6
8.6764,232.74,6215
8.6766,232.85,6212.6
8.6768,232.92,6215.7
8.677,232.92,6222.3
8.6772,232.89,6227
8.6774,232.81,6225.4
8.6776,232.65,6218.2
8.6778,232.47,6209.9
8.678,232.3,6205.4
8.6782,232.17,6207.5
8.6784,232.14,6214.5
8.6786,232.24,6220.4
8.6788,232.44,6220.3
8.679,232.64,6215
8.6792,232.77,6208.2
8.6794,232.81,6203.2
8.6796,232.81,6203.5
8.6798,232.75,6207.7
8.68,232.66,6211.2
8.6802,232.56,6210.8
8.6804,232.46,6208.8
8.6806,232.32,6206.4
8.6808,232.12,6203.8
8.681,231.93,6203.3
8.6812,231.85,6205.1
8.6814,231.91,6207.3
8.6816,232.09,6207.7
8.6818,232.32,6207.4
8.682,232.48,6206.9
8.6822,232.56,6204.6
8.6824,232.54,6202.2
8.6826,232.44,6202.5
8.6828,232.33,6204.4
8.683,232.26,6207.4
8.6832,232.19,6212.4
8.6834,232.08,6216.8
8.6836,232.05,6216.5
8.6838,232.01,6213.5
8.684,231.96,6212
8.6842,231.98,6212
8.6844,232.08,6212.5
8.6846,232.2,6213.8
8.6848,232.31,6219.9
8.685,232.47,6226
8.6852,232.61,6225.1
8.6854,232.57,6221.3
8.6856,232.45,6217
8.6858,232.25,6216.7
8.686,231.98,6220.1
8.6862,231.76,6222.3
8.6864,231.67,6220.7
8.6866,231.64,6219.3
8.6868,231.68,6219.1
8.687,231.77,6219.1
8.6872,231.9,6219.9
8.6874,232.04,6220.1
8.6876,232.16,6220.6
8.6878,232.23,6219.3
8.688,232.25,6219.4
8.6882,232.24,6221.3
8.6884,232.19,6223.8
8.6886,232.08,6224.5
8.6888,231.92,6227.1
8.689,231.79,6228.5
8.6892,231.7,6226.4
8.6894,231.61,6222.6
8.6896,231.62,6219
8.6898,231.73,6216.5
8.69,231.87,6214.7
8.6902,232.01,6214.8
8.6904,232.11,6217
8.6906,232.15,6216.8
8.6908,232.08,6214
8.691,231.96,6212.6
8.6912,231.87,6213.4
8.6914,231.79,6214.7
8.6916,231.68,6215.2
8.6918,231.53,6213.6
8.692,231.38,6210.2
8.6922,231.28,6207.5
8.6924,231.25,6206
8.6926,231.32,6206.6
8.6928,231.46,6207.4
8.693,231.62,6206.9
8.6932,231.78,6205.4
8.6934,231.88,6204.2
8.6936,231.96,6203.3
8.6938,232,6204.2
8.694,231.95,6206.3
8.6942,231.83,6207.7
8.6944,231.68,6207.9
8.6946,231.59,6207.2
8.6948,231.59,6206
8.695,231.65,6205.7
8.6952,231.72,6204.2
8.6954,231.77,6201.9
8.6956,231.8,6199.2
8.6958,231.83,6196.2
8.696,231.87,6192.5
8.6962,231.89,6191.2
8.6964,231.91,6193.2
8.6966,231.94,6196.6
8.6968,231.92,6199.9
8.697,231.81,6201.7
8.6972,231.63,6201.5
8.6974,231.49,6199.6
8.6976,231.41,6198.1
8.6978,231.4,6198.2
8.698,231.48,6199.3
8.6982,231.62,6198.8
8.6984,231.75,6199.1
8.6986,231.87,6198.8
8.6988,231.93,6199.4
8.699,231.95,6200.4
8.6992,231.97,6201.2
8.6994,231.97,6202.5
8.6996,231.92,6203
8.6998,231.85,6200.2
8.7,231.7,6198.1
8.7002,231.53,6201.9
8.7004,231.39,6210.9
8.7006,231.34,6218.9
8.7008,231.38,6221.9
8.701,231.5,6219.1
8.7012,231.69,6212.7
8.7014,231.87,6211.7
8.7016,232.02,6218.7
8.7018,232.12,6226.9
8.702,232.16,6231.4
8.7022,232.19,6232.9
8.7024,232.14,6233.6
8.7026,232,6233.4
8.7028,231.9,6232.9
8.703,231.84,6233.6
8.7032,231.75,6231.3
8.7034,231.71,6227.4
8.7036,231.72,6224.8
8.7038,231.75,6224.7
8.704,231.8,6225.5
8.7042,231.86,6226.7
8.7044,231.97,6228.1
8.7046,232.14,6227.7
8.7048,232.25,6228
8.705,232.2,6228.7
8.7052,232.01,6231
8.7054,231.76,6236
8.7056,231.6,6241.9
8.7058,231.61,6243.2
8.706,231.68,6239.8
8.7062,231.71,6235.7
8.7064,231.7,6234
8.7066,231.7,6233.4
8.7068,231.76,6236.1
8.707,231.92,6238.8
8.7072,232.14,6241
8.7074,232.3,6238.8
8.7076,232.36,6236.1
8.7078,232.32,6233.4
8.708,232.15,6231.9
8.7082,231.89,6232.3
8.7084,231.73,6233.9
8.7086,231.63,6234.2
8.7088,231.6,6234.2
8.709,231.65,6234.5
8.7092,231.74,6231.5
8.7094,231.81,6227.9
8.7096,231.86,6225.1
8.7098,231.9,6225.3
8.71,231.97,6227.3
8.7102,232.08,6230
8.7104,232.16,6232.7
8.7106,232.2,6233.6
8.7108,232.12,6232.6
8.711,231.95,6229.9
8.7112,231.87,6227.5
8.7114,231.83,6227.2
8.7116,231.82,6228.2
8.7118,231.85,6229.2
8.712,231.89,6228
8.7122,231.94,6224.8
8.7124,231.98,6222.4
8.7126,232.04,6221.3
8.7128,232.14,6221.4
8.713,232.23,6222.5
8.7132,232.29,6223.1
8.7134,232.28,6223.6
8.7136,232.2,6222.8
8.7138,232.05,6221.4
8.714,231.87,6221.6
8.7142,231.8,6223.4
8.7144,231.79,6224
8.7146,231.84,6223.9
8.7148,231.92,6223.1
8.715,232,6221.5
8.7152,232.07,6220.1
8.7154,232.16,6219.9
8.7156,232.23,6219.6
8.7158,232.3,6223.3
8.716,232.34,6227
8.7162,232.33,6228.2
8.7164,232.24,6228.5
8.7166,232.07,6230.4
8.7168,231.97,6232.7
8.717,231.99,6232.8
8.7172,232.01,6230.6
8.7174,232.04,6226.1
8.7176,232.09,6222.8
8.7178,232.11,6224.1
8.718,232.16,6230.5
8.7182,232.28,6236.6
8.7184,232.45,6239.6
8.7186,232.59,6240.9
8.7188,232.64,6240.8
8.719,232.57,6239
8.7192,232.4,6237.3
8.7194,232.2,6239.3
8.7196,232.16,6242.6
8.7198,232.14,6244.1
8.72,232.11,6245.6
8.7202,232.09,6244.3
8.7204,232.09,6239.3
8.7206,232.11,6235.5
8.7208,232.2,6236.5
8.721,232.3,6239.4
8.7212,232.44,6241.5
8.7214,232.56,6243.2
8.7216,232.6,6243.9
8.7218,232.54,6243.8
8.722,232.34,6245.1
8.7222,232.18,6246
8.7224,232.23,6249.9
8.7226,232.44,6251.9
8.7228,232.54,6250.5
8.723,232.54,6247.3
8.7232,232.55,6242.8
8.7234,232.54,6241.1
8.7236,232.62,6245.3
8.7238,232.83,6250.2
8.724,233.04,6251.5
8.7242,233.11,6249.7
8.7244,233,6246.2
8.7246,232.73,6243.9
8.7248,232.41,6242.7
8.725,232.25,6243.7
8.7252,232.21,6245
8.7254,232.22,6247.6
8.7256,232.22,6248.4
8.7258,232.21,6245.2
8.726,232.23,6240.1
8.7262,232.33,6235.5
8.7264,232.48,6234.2
8.7266,232.62,6235
8.7268,232.73,6236.8
8.727,232.74,6240.9
8.7272,232.67,6245.3
8.7274,232.54,6245
8.7276,232.37,6240.8
8.7278,232.24,6235.3
8.728,232.13,6231.5
8.7282,232.01,6232.5
8.7284,231.9,6238.7
8.7286,231.87,6242.7
8.7288,231.93,6240.3
8.729,232.07,6232.4
8.7292,232.25,6225
8.7294,232.37,6223.2
8.7296,232.43,6226.2
8.7298,232.41,6231.2
8.73,232.35,6236.2
8.7302,232.29,6236.5
8.7304,232.19,6233.9
8.7306,232.08,6230.9
8.7308,231.95,6229.1
8.731,231.82,6229.3
8.7312,231.77,6229.5
8.7314,231.84,6229.9
8.7316,232.01,6230.6
8.7318,232.24,6229.8
8.732,232.45,6228.9
8.7322,232.59,6229
8.7324,232.61,6229
8.7326,232.54,6228
8.7328,232.49,6226.9
8.733,232.36,6228.5
8.7332,232.16,6232.2
8.7334,232.01,6236.9
8.7336,231.99,6237.9
8.7338,232,6233.5
8.734,232.02,6228.3
8.7342,232.09,6227.5
8.7344,232.2,6232.6
8.7346,232.32,6238.5
8.7348,232.44,6240.8
8.735,232.51,6239.8
8.7352,232.54,6237.9
8.7354,232.52,6237.3
8.7356,232.45,6240.6
8.7358,232.32,6245.4
8.736,232.16,6248.8
8.7362,232.02,6248.6
8.7364,231.94,6246.7
8.7366,231.89,6245.1
8.7368,231.84,6244.1
8.737,231.82,6243.7
8.7372,231.88,6242.1
8.7374,232,6238.6
8.7376,232.13,6235.6
8.7378,232.26,6236.4
8.738,232.32,6240.6
8.7382,232.27,6245.8
8.7384,232.15,6248.9
8.7386,232.02,6249.2
8.7388,231.85,6249.2
8.739,231.68,6248.6
8.7392,231.55,6251.1
8.7394,231.47,6252.2
8.7396,231.49,6252.5
8.7398,231.6,6251.6
8.74,231.77,6248.6
8.7402,231.91,6245.8
8.7404,232.02,6250.5
8.7406,232.1,6256.1
8.7408,232.17,6258.1
8.741,232.19,6255.1
8.7412,232.14,6251.9
8.7414,232.01,6248.2
8.7416,231.89,6247.6
8.7418,231.8,6251.1
8.742,231.74,6255.9
8.7422,231.72,6256.5
8.7424,231.78,6253.1
8.7426,231.93,6249.9
8.7428,232.14,6249
8.743,232.31,6248.9
8.7432,232.44,6249.5
8.7434,232.48,6251.6
8.7436,232.48,6253.5
8.7438,232.47,6254.3
8.744,232.4,6253.2
8.7442,232.32,6250.7
8.7444,232.15,6247.1
8.7446,232,6244.6
8.7448,231.86,6245.1
8.745,231.76,6247.5
8.7452,231.73,6248.5
8.7454,231.79,6247.2
8.7456,231.94,6243.1
8.7458,232.11,6238.4
8.746,232.22,6235.9
8.7462,232.29,6237
8.7464,232.29,6241
8.7466,232.24,6244.1
8.7468,232.17,6244
8.747,232.08,6241
8.7472,231.96,6237.4
8.7474,231.89,6236.8
8.7476,231.85,6238.1
8.7478,231.86,6240.6
8.748,231.9,6240.8
8.7482,231.97,6237.6
8.7484,232.05,6233.8
8.7486,232.12,6231.6
8.7488,232.18,6231.7
8.749,232.21,6233.9
8.7492,232.21,6238.8
8.7494,232.17,6243
8.7496,232.08,6243.9
8.7498,231.93,6243
8.75,231.74,6244
8.7502,231.59,6243.3
8.7504,231.54,6243.8
8.7506,231.58,6246.8
8.7508,231.69,6248.8
8.751,231.85,6248.6
8.7512,232.01,6247
8.7514,232.11,6246.6
8.7516,232.16,6247.3
8.7518,232.16,6248.5
8.752,232.13,6250.6
8.7522,232.11,6253.4
8.7524,232.1,6258.6
8.7526,232.03,6261.9
8.7528,231.89,6260.3
8.753,231.77,6253.9
8.7532,231.71,6247.1
8.7534,231.64,6245.7
8.7536,231.61,6250.6
8.7538,231.64,6255.9
8.754,231.73,6258.5
8.7542,231.92,6258.8
8.7544,232.18,6255.7
8.7546,232.27,6252.3
8.7548,232.26,6252.6
8.755,232.21,6255.9
8.7552,232.09,6261
8.7554,231.9,6267.5
8.7556,231.69,6271.5
8.7558,231.57,6269
8.756,231.5,6262.7
8.7562,231.5,6258.3
8.7564,231.55,6261.2
8.7566,231.65,6267.7
8.7568,231.81,6273.2
8.757,232.03,6272.1
8.7572,232.24,6265.9
8.7574,232.32,6259.8
8.7576,232.32,6256.9
8.7578,232.21,6259.3
8.758,232.02,6264.4
8.7582,231.82,6268
8.7584,231.73,6267.5
8.7586,231.72,6262.7
8.7588,231.72,6258.9
8.759,231.71,6259
8.7592,231.71,6262.2
8.7594,231.76,6265.5
8.7596,231.9,6265.2
8.7598,232.08,6260.8
8.76,232.25,6257.9
8.7602,232.36,6260.4
8.7604,232.34,6263.9
8.7606,232.23,6266.1
8.7608,232.08,6264.4
8.761,231.92,6260.7
8.7612,231.77,6256.2
8.7614,231.63,6254.4
8.7616,231.55,6256.6
8.7618,231.54,6257.5
8.762,231.62,6256.2
8.7622,231.73,6253.1
8.7624,231.84,6249.6
8.7626,231.93,6248.5
8.7628,232.02,6250.2
8.763,232.08,6252
8.7632,232.09,6252.5
8.7634,232.04,6251.1
8.7636,231.95,6247.8
8.7638,231.88,6245.3
8.764,231.82,6248.6
8.7642,231.74,6256
8.7644,231.7,6261.5
8.7646,231.69,6259.4
8.7648,231.75,6252.6
8.765,231.92,6245.6
8.7652,232.1,6243.1
8.7654,232.22,6245.6
8.7656,232.3,6251.2
8.7658,232.32,6257.1
8.766,232.3,6259.6
8.7662,232.29,6259.3
8.7664,232.26,6259.5
8.7666,232.19,6259.8
8.7668,232.06,6256.5
8.767,231.93,6250
8.7672,231.83,6247.3
8.7674,231.77,6247.8
8.7676,231.78,6248.2
8.7678,231.88,6250.8
8.768,232.05,6255.3
8.7682,232.28,6255.2
8.7684,232.43,6249.7
8.7686,232.42,6245.2
8.7688,232.33,6245.7
8.769,232.19,6251.1
8.7692,232.01,6257
8.7694,231.84,6260.4
8.7696,231.75,6258.6
8.7698,231.79,6254
8.77,231.86,6252.2
8.7702,231.92,6253.7
8.7704,231.97,6255.7
8.7706,232,6255.1
8.7708,232.07,6252.6
8.771,232.15,6251.4
8.7712,232.26,6253.5
8.7714,232.37,6258.9
8.7716,232.42,6262.2
8.7718,232.37,6261.9
8.772,232.2,6263.2
8.7722,231.98,6266.6
8.7724,231.81,6268.9
8.7726,231.71,6269.3
8.7728,231.71,6269.3
8.773,231.84,6268.2
8.7732,232.03,6266
8.7734,232.2,6268
8.7736,232.34,6270.6
8.7738,232.45,6276
8.774,232.51,6280.6
8.7742,232.54,6280.3
8.7744,232.48,6277.2
8.7746,232.37,6274.5
8.7748,232.27,6273.9
8.775,232.15,6272.9
8.7752,232.04,6272.7
8.7754,231.99,6273.5
8.7756,232.01,6275.3
8.7758,232.06,6277.1
8.776,232.15,6275.7
8.7762,232.25,6272.5
8.7764,232.33,6267.6
8.7766,232.37,6264.4
8.7768,232.41,6264.8
8.777,232.46,6267
8.7772,232.47,6271.3
8.7774,232.41,6274.8
8.7776,232.29,6273.9
8.7778,232.12,6268.1
8.778,232,6261.4
8.7782,231.95,6259.1
8.7784,231.97,6262.2
8.7786,232.06,6266.9
8.7788,232.23,6269.3
8.779,232.43,6268.2
8.7792,232.62,6263.5
8.7794,232.72,6259.4
8.7796,232.76,6259.2
8.7798,232.76,6262.1
8.78,232.74,6266.5
8.7802,232.68,6269.3
8.7804,232.53,6267.4
8.7806,232.34,6261.8
8.7808,232.2,6257.7
8.781,232.12,6257.9
8.7812,232.13,6261.6
8.7814,232.2,6264.2
8.7816,232.34,6264.2
8.7818,232.46,6260.5
8.782,232.53,6256.9
8.7822,232.57,6255.6
8.7824,232.59,6257.9
8.7826,232.6,6260.7
8.7828,232.62,6262.9
8.783,232.58,6265.7
8.7832,232.47,6267.5
8.7834,232.41,6266.2
8.7836,232.35,6261.3
8.7838,232.3,6254.7
8.784,232.27,6249.3
8.7842,232.24,6248.7
8.7844,232.24,6253.8
8.7846,232.28,6262.2
8.7848,232.37,6267.4
